"Year","Constituency","NA_Code","Province","District","Division","Party","Candidate_Name_Raw","Regions_11","Regions_12","Regions_5","Registered_Voters","Rejected_Votes","Six_Parties","Turnout_N","Zones_20","Votes","Has_Candidate_Name","Party_Original","Candidate_Original","Candidate_Name","Candidate_ID"
2024,"NA-106 - Toba Tek Singh 2","NA-106","Punjab","Toba Tek Singh","Faisalabad","BPP","Muhammad Ajmal Siddique","Punjab West","Punjab West","All other Territories",NA,NA,"Other Parties",NA,"Zone-3 (West -2) Faisalabad Division",110,TRUE,"BPP","Muhammad Ajmal Siddique","Muhammad Ajmal Siddique","Muhammad_Ajmal_Siddique"
2024,"NA-106 - Toba Tek Singh 2","NA-106","Punjab","Toba Tek Singh","Faisalabad","PTI","Khalid Nawaz","Punjab West","Punjab West","All other Territories",NA,NA,"PTI",NA,"Zone-3 (West -2) Faisalabad Division",136924,TRUE,"IND (PTI)","Khalid Nawaz","Khalid Nawaz","Khalid_Nawaz"
2024,"NA-106 - Toba Tek Singh 2","NA-106","Punjab","Toba Tek Singh","Faisalabad","JI-P","Muhammad Zubair","Punjab West","Punjab West","All other Territories",552626,7524,"Religious Parties",57,"Zone-3 (West -2) Faisalabad Division",3953,TRUE,"JI-P","Muhammad Zubair","Muhammad Zubair","Muhammad_Zubair"
2024,"NA-106 - Toba Tek Singh 2","NA-106","Punjab","Toba Tek Singh","Faisalabad","PML-N","M Junaid Anwar Chaudhary","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",137629,TRUE,"PML-N","M Junaid Anwar Chaudhary","m Junaid Anwar Chaudhary","m_Junaid_Anwar_Chaudhary"
2024,"NA-106 - Toba Tek Singh 2","NA-106","Punjab","Toba Tek Singh","Faisalabad","PMML","Khalid Mahmood","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",1777,TRUE,"PMML","Khalid Mahmood","Khalid Mahmood","Khalid_Mahmood"
2024,"NA-106 - Toba Tek Singh 2","NA-106","Punjab","Toba Tek Singh","Faisalabad","PPP","Muhammad Zulfiqar Ali","Punjab West","Punjab West","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-3 (West -2) Faisalabad Division",3357,TRUE,"PPP","Muhammad Zulfiqar Ali","Muhammad Zulfiqar Ali","Muhammad_Zulfiqar_Ali"
2024,"NA-106 - Toba Tek Singh 2","NA-106","Punjab","Toba Tek Singh","Faisalabad","TLP","Mohsin Raza","Punjab West","Punjab West","All other Territories",NA,NA,"Religious Parties",NA,"Zone-3 (West -2) Faisalabad Division",11306,TRUE,"TLP","Mohsin Raza","Mohsin Raza","Mohsin_Raza"
2024,"NA-107 - Toba Tek Singh 3","NA-107","Punjab","Toba Tek Singh","Faisalabad","PTI","Riyaz Fatyana","Punjab West","Punjab West","All other Territories",NA,NA,"PTI",NA,"Zone-3 (West -2) Faisalabad Division",128870,TRUE,"IND (PTI)","Riyaz Fatyana","Riyaz Fatyana","Riyaz_Fatyana"
2024,"NA-107 - Toba Tek Singh 3","NA-107","Punjab","Toba Tek Singh","Faisalabad","JI-P","Muhammad Ahmad Raza","Punjab West","Punjab West","All other Territories",509787,11082,"Religious Parties",58,"Zone-3 (West -2) Faisalabad Division",747,TRUE,"JI-P","Muhammad Ahmad Raza","Muhammad Ahmad Raza","Muhammad_Ahmad_Raza"
2024,"NA-107 - Toba Tek Singh 3","NA-107","Punjab","Toba Tek Singh","Faisalabad","PML-N","Chaudhary Asad ur Rehman","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",95575,TRUE,"PML-N","Chaudhary Asad ur Rehman","Chaudhary Asad Ur Rehman","Chaudhary_Asad_Ur_Rehman"
2024,"NA-107 - Toba Tek Singh 3","NA-107","Punjab","Toba Tek Singh","Faisalabad","PMML","Muhammad Rizwan Sarwar","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",2789,TRUE,"PMML","Muhammad Rizwan Sarwar","Muhammad Rizwan Sarwar","Muhammad_Rizwan_Sarwar"
2024,"NA-107 - Toba Tek Singh 3","NA-107","Punjab","Toba Tek Singh","Faisalabad","PPP","Amjad Yaqoub","Punjab West","Punjab West","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-3 (West -2) Faisalabad Division",3769,TRUE,"PPP","Amjad Yaqoub","Amjad Yaqoub","Amjad_Yaqoub"
2024,"NA-107 - Toba Tek Singh 3","NA-107","Punjab","Toba Tek Singh","Faisalabad","TLP","Hafiz Farrukh Saleem","Punjab West","Punjab West","All other Territories",NA,NA,"Religious Parties",NA,"Zone-3 (West -2) Faisalabad Division",14375,TRUE,"TLP","Hafiz Farrukh Saleem","Hafiz Farrukh Saleem","Hafiz_Farrukh_Saleem"
2024,"NA-108 - Jhang 1","NA-108","Punjab","Jhang","Faisalabad","PTI","Sahibzada Mehboob Sultan","Punjab West","Punjab West","All other Territories",582504,10794,"PTI",59,"Zone-3 (West -2) Faisalabad Division",169578,TRUE,"IND (PTI)","Sahibzada Mehboob Sultan","Sahibzada Mehboob Sultan","Sahibzada_Mehboob_Sultan"
2024,"NA-108 - Jhang 1","NA-108","Punjab","Jhang","Faisalabad","JUI-F","Muhammad Riaz Shaheen","Punjab West","Punjab West","All other Territories",NA,NA,"Religious Parties",NA,"Zone-3 (West -2) Faisalabad Division",3451,TRUE,"JUI-F","Muhammad Riaz Shaheen","Muhammad Riaz Shaheen","Muhammad_Riaz_Shaheen"
2024,"NA-108 - Jhang 1","NA-108","Punjab","Jhang","Faisalabad","JWP","Ijaz Ahmad","Punjab West","Punjab West","All other Territories",NA,NA,"Religious Parties",NA,"Zone-3 (West -2) Faisalabad Division",144,TRUE,"JWP","Ijaz Ahmad","Ijaz Ahmad","Ijaz_Ahmad"
2024,"NA-108 - Jhang 1","NA-108","Punjab","Jhang","Faisalabad","PML-N","Makhdoom Faisal Saleh Hayat","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",134270,TRUE,"PML-N","Makhdoom Faisal Saleh Hayat","Makhdoom Faisal Saleh Hayat","Makhdoom_Faisal_Saleh_Hayat"
2024,"NA-108 - Jhang 1","NA-108","Punjab","Jhang","Faisalabad","PMML","Muhammad Nasrullah","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",2076,TRUE,"PMML","Muhammad Nasrullah","Muhammad Nasrullah","Muhammad_Nasrullah"
2024,"NA-108 - Jhang 1","NA-108","Punjab","Jhang","Faisalabad","PNP","Hafiz Allah Ditta","Punjab West","Punjab West","All other Territories",NA,NA,"Other Parties",NA,"Zone-3 (West -2) Faisalabad Division",591,TRUE,"PNP","Hafiz Allah Ditta","Hafiz Allah Ditta","Hafiz_Allah_Ditta"
2024,"NA-108 - Jhang 1","NA-108","Punjab","Jhang","Faisalabad","PPP","Muhammad Haider Shah","Punjab West","Punjab West","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-3 (West -2) Faisalabad Division",3651,TRUE,"PPP","Muhammad Haider Shah","Muhammad Haider Shah","Muhammad_Haider_Shah"
2024,"NA-108 - Jhang 1","NA-108","Punjab","Jhang","Faisalabad","TLP","Muhammad Ramzan","Punjab West","Punjab West","All other Territories",NA,NA,"Religious Parties",NA,"Zone-3 (West -2) Faisalabad Division",5918,TRUE,"TLP","Muhammad Ramzan","Muhammad Ramzan","Muhammad_Ramzan"
2024,"NA-109 - Jhang 2","NA-109","Punjab","Jhang","Faisalabad","PTI","Waqas Akram","Punjab West","Punjab West","All other Territories",NA,NA,"PTI",NA,"Zone-3 (West -2) Faisalabad Division",176586,TRUE,"IND (PTI)","Waqas Akram","Waqas Akram","Waqas_Akram"
2024,"NA-109 - Jhang 2","NA-109","Punjab","Jhang","Faisalabad","JI-P","Abdul Jabbar Khan","Punjab West","Punjab West","All other Territories",593022,8928,"Religious Parties",52,"Zone-3 (West -2) Faisalabad Division",2401,TRUE,"JI-P","Abdul Jabbar Khan","Abdul Jabbar Khan","Abdul_Jabbar_Khan"
2024,"NA-109 - Jhang 2","NA-109","Punjab","Jhang","Faisalabad","PML-N","Muhammad Yaqub Sheikh","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",61787,TRUE,"PML-N","Muhammad Yaqub Sheikh","Muhammad Yaqub Sheikh","Muhammad_Yaqub_Sheikh"
2024,"NA-109 - Jhang 2","NA-109","Punjab","Jhang","Faisalabad","PMML","Muhammad Mansha","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",1676,TRUE,"PMML","Muhammad Mansha","Muhammad Mansha","Muhammad_Mansha"
2024,"NA-109 - Jhang 2","NA-109","Punjab","Jhang","Faisalabad","PPP","Muhammad Hyder Ali Bukhari","Punjab West","Punjab West","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-3 (West -2) Faisalabad Division",3255,TRUE,"PPP","Muhammad Hyder Ali Bukhari","Muhammad Hyder Ali Bukhari","Muhammad_Hyder_Ali_Bukhari"
2024,"NA-109 - Jhang 2","NA-109","Punjab","Jhang","Faisalabad","PRHP","Muhammad Ahmad Khan","Punjab West","Punjab West","All other Territories",NA,NA,"Other Parties",NA,"Zone-3 (West -2) Faisalabad Division",36573,TRUE,"PRHP","Muhammad Ahmad Khan","Muhammad Ahmad Khan","Muhammad_Ahmad_Khan"
2024,"NA-109 - Jhang 2","NA-109","Punjab","Jhang","Faisalabad","TLP","Nasir Ali","Punjab West","Punjab West","All other Territories",504270,5295,"Religious Parties",39,"Zone-3 (West -2) Faisalabad Division",7316,TRUE,"TLP","Nasir Ali","Nasir Ali","Nasir_Ali"
2024,"NA-109 - Jhang 2","NA-109","Punjab","Jhang","Faisalabad","TNP","Muhammad Iqbal Khan","Punjab West","Punjab West","All other Territories",NA,NA,"Other Parties",NA,"Zone-3 (West -2) Faisalabad Division",63,TRUE,"TNP","Muhammad Iqbal Khan","Muhammad Iqbal Khan","Muhammad_Iqbal_Khan"
2024,"NA-11 - Shangla","NA-11","KPK","Shangla","Malakand","ANP","Aurang Zeb Khan","KPK North","KPK North","KPK",NA,NA,"Province Parties",NA,"Zone-1 (North) Malakand Division",10333,TRUE,"ANP","Aurang Zeb Khan","Aurang Zeb Khan","Aurang_Zeb_Khan"
2024,"NA-11 - Shangla","NA-11","KPK","Shangla","Malakand","AWP","Bahri Room","KPK North","KPK North","KPK",NA,NA,"Other Parties",NA,"Zone-1 (North) Malakand Division",555,TRUE,"AWP","Bahri Room","Bahri Room","Bahri_Room"
2024,"NA-11 - Shangla","NA-11","KPK","Shangla","Malakand","JI-P","Syed Ghaffar","KPK North","KPK North","KPK",NA,NA,"Religious Parties",NA,"Zone-1 (North) Malakand Division",3287,TRUE,"JI-P","Syed Ghaffar","Syed Ghaffar","Syed_Ghaffar"
2024,"NA-11 - Shangla","NA-11","KPK","Shangla","Malakand","PML-N","Amir Muqam","KPK North","KPK North","KPK",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (North) Malakand Division",59863,TRUE,"PML-N","Amir Muqam","Amir Muqam","Amir_Muqam"
2024,"NA-11 - Shangla","NA-11","KPK","Shangla","Malakand","PPP","Muhammad Alam Khan","KPK North","KPK North","KPK",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (North) Malakand Division",5197,TRUE,"PPP","Muhammad Alam Khan","Muhammad Alam Khan","Muhammad_Alam_Khan"
2024,"NA-11 - Shangla","NA-11","KPK","Shangla","Malakand","PTI","Mian Nazir Rahman","KPK North","KPK North","KPK",NA,NA,"",NA,"Zone-1 (North) Malakand Division",230,TRUE,"PTI-P","Mian Nazir Rahman","Mian Nazir Rahman","Mian_Nazir_Rahman"
2024,"NA-110 - Jhang 3","NA-110","Punjab","Jhang","Faisalabad","PTI","Muhammad Ameer Sultan","Punjab West","Punjab West","All other Territories",NA,NA,"PTI",NA,"Zone-3 (West -2) Faisalabad Division",199590,TRUE,"IND (PTI)","Muhammad Ameer Sultan","Muhammad Ameer Sultan","Muhammad_Ameer_Sultan"
2024,"NA-110 - Jhang 3","NA-110","Punjab","Jhang","Faisalabad","PML-N","Molana Asif Muawia","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",104171,TRUE,"PML-N","Molana Asif Muawia","Molana Asif Muawia","Molana_Asif_Muawia"
2024,"NA-110 - Jhang 3","NA-110","Punjab","Jhang","Faisalabad","PMML","Ahmad Sher","Punjab West","Punjab West","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (West -2) Faisalabad Division",560,TRUE,"PMML","Ahmad Sher","Ahmad Sher","Ahmad_Sher"
2024,"NA-110 - Jhang 3","NA-110","Punjab","Jhang","Faisalabad","PPP","Umar Aftab","Punjab West","Punjab West","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-3 (West -2) Faisalabad Division",3065,TRUE,"PPP","Umar Aftab","Umar Aftab","Umar_Aftab"
2024,"NA-110 - Jhang 3","NA-110","Punjab","Jhang","Faisalabad","TLP","Muhammad Amad Khan Wajid","Punjab West","Punjab West","All other Territories",NA,NA,"Religious Parties",NA,"Zone-3 (West -2) Faisalabad Division",6964,TRUE,"TLP","Muhammad Amad Khan Wajid","Muhammad Amad Khan Wajid","Muhammad_Amad_Khan_Wajid"
2024,"NA-111 - Nankana Sahib 1","NA-111","Punjab","Nankana Sahib","Lahore","PTI","Muhammad Arshad Sahi","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-5 (Central -2) Lahore Division",113709,TRUE,"IND (PTI)","Muhammad Arshad Sahi","Muhammad Arshad Sahi","Muhammad_Arshad_Sahi"
2024,"NA-111 - Nankana Sahib 1","NA-111","Punjab","Nankana Sahib","Lahore","JI-P","Muhammad Faisal Bin Zair","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",2527,TRUE,"JI-P","Muhammad Faisal Bin Zair","Muhammad Faisal Bin Zair","Muhammad_Faisal_Bin_Zair"
2024,"NA-111 - Nankana Sahib 1","NA-111","Punjab","Nankana Sahib","Lahore","PML-N","Chaudhary Muhammad Barjees Tahir","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",93467,TRUE,"PML-N","Chaudhary Muhammad Barjees Tahir","Chaudhary Muhammad Barjees Tahir","Chaudhary_Muhammad_Barjees_Tahir"
2024,"NA-111 - Nankana Sahib 1","NA-111","Punjab","Nankana Sahib","Lahore","PMML","Shahbaz Hussain Sidhu","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",1152,TRUE,"PMML","Shahbaz Hussain Sidhu","Shahbaz Hussain Sidhu","Shahbaz_Hussain_Sidhu"
2024,"NA-111 - Nankana Sahib 1","NA-111","Punjab","Nankana Sahib","Lahore","PPP","Muhammad Waqas","Punjab North and Punjab Central","Punjab Central","All other Territories",482346,6974,"PPP (s)/PDA",53,"Zone-5 (Central -2) Lahore Division",4530,TRUE,"PPP","Muhammad Waqas","Muhammad Waqas","Muhammad_Waqas"
2024,"NA-111 - Nankana Sahib 1","NA-111","Punjab","Nankana Sahib","Lahore","TLP","Muhammad Rizwan","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",25345,TRUE,"TLP","Muhammad Rizwan","Muhammad Rizwan","Muhammad_Rizwan"
2024,"NA-112 - Nankana Sahib 2","NA-112","Punjab","Nankana Sahib","Lahore","PTI","Brig Ejaz Shah","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-5 (Central -2) Lahore Division",93316,TRUE,"IND (PTI)","Brig Ejaz Shah","Brig Ejaz Shah","Brig_Ejaz_Shah"
2024,"NA-112 - Nankana Sahib 2","NA-112","Punjab","Nankana Sahib","Lahore","JI-P","Rashid Farooq","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",892,TRUE,"JI-P","Rashid Farooq","Rashid Farooq","Rashid_Farooq"
2024,"NA-112 - Nankana Sahib 2","NA-112","Punjab","Nankana Sahib","Lahore","MQM","Agha Muhammad Ali Khan","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Province Parties",NA,"Zone-5 (Central -2) Lahore Division",164,TRUE,"MQM-P","Agha Muhammad Ali Khan","Agha Muhammad Ali Khan","Agha_Muhammad_Ali_Khan"
2024,"NA-112 - Nankana Sahib 2","NA-112","Punjab","Nankana Sahib","Lahore","PML-N","Shezra Mansab Ali Khan Kharal","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",105646,TRUE,"PML-N","Shezra Mansab Ali Khan Kharal","Shezra Mansab Ali Khan Kharal","Shezra_Mansab_Ali_Khan_Kharal"
2024,"NA-112 - Nankana Sahib 2","NA-112","Punjab","Nankana Sahib","Lahore","PPP","Shahjahan Ahmad Bhatti","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-5 (Central -2) Lahore Division",13449,TRUE,"PPP","Shahjahan Ahmad Bhatti","Shahjahan Ahmad Bhatti","Shahjahan_Ahmad_Bhatti"
2024,"NA-112 - Nankana Sahib 2","NA-112","Punjab","Nankana Sahib","Lahore","PTI","Falak Sheer Sikandar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Other Parties",NA,"Zone-5 (Central -2) Lahore Division",313,TRUE,"PTIN","Falak Sheer Sikandar","Falak Sheer Sikandar","Falak_Sheer_Sikandar"
2024,"NA-112 - Nankana Sahib 2","NA-112","Punjab","Nankana Sahib","Lahore","TLP","Abrar Ahmad","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",20894,TRUE,"TLP","Abrar Ahmad","Abrar Ahmad","Abrar_Ahmad"
2024,"NA-113 - Sheikhupura 1","NA-113","Punjab","Sheikhupura","Lahore","PTI","Rahat Amanullah Bhatti","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-5 (Central -2) Lahore Division",90872,TRUE,"IND (PTI)","Rahat Amanullah Bhatti","Rahat Amanullah Bhatti","Rahat_Amanullah_Bhatti"
2024,"NA-113 - Sheikhupura 1","NA-113","Punjab","Sheikhupura","Lahore","JI-P","Zaheer Babar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",1642,TRUE,"JI-P","Zaheer Babar","Zaheer Babar","Zaheer_Babar"
2024,"NA-113 - Sheikhupura 1","NA-113","Punjab","Sheikhupura","Lahore","PAT","Muhammad Asif Sulehria","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Other Parties",NA,"Zone-5 (Central -2) Lahore Division",772,TRUE,"PAT","Muhammad Asif Sulehria","Muhammad Asif Sulehria","Muhammad_Asif_Sulehria"
2024,"NA-113 - Sheikhupura 1","NA-113","Punjab","Sheikhupura","Lahore","PML-N","Ahmad Atteeq Anwer","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",119407,TRUE,"PML-N","Ahmad Atteeq Anwer","Ahmad Atteeq Anwer","Ahmad_Atteeq_Anwer"
2024,"NA-113 - Sheikhupura 1","NA-113","Punjab","Sheikhupura","Lahore","PPP","Sabir Hussain","Punjab North and Punjab Central","Punjab Central","All other Territories",178973,2119,"PPP (s)/PDA",38.95783163,"Zone-5 (Central -2) Lahore Division",6404,TRUE,"PPP","Sabir Hussain","Sabir Hussain","Sabir_Hussain"
2024,"NA-113 - Sheikhupura 1","NA-113","Punjab","Sheikhupura","Lahore","TLP","Muhammad Noman Khalid","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",26257,TRUE,"TLP","Muhammad Noman Khalid","Muhammad Noman Khalid","Muhammad_Noman_Khalid"
2024,"NA-114 - Sheikhupura 2","NA-114","Punjab","Sheikhupura","Lahore","PTI","Arshad Mahmood Chaudhry","Punjab North and Punjab Central","Punjab Central","All other Territories",449737,4916,"PTI",52,"Zone-5 (Central -2) Lahore Division",82026,TRUE,"IND (PTI)","Arshad Mahmood Chaudhry","Arshad Mahmood Chaudhry","Arshad_Mahmood_Chaudhry"
2024,"NA-114 - Sheikhupura 2","NA-114","Punjab","Sheikhupura","Lahore","JI-P","Muhammad Tauseef","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",1122,TRUE,"JI-P","Muhammad Tauseef","Muhammad Tauseef","Muhammad_Tauseef"
2024,"NA-114 - Sheikhupura 2","NA-114","Punjab","Sheikhupura","Lahore","JUI-F","Hafiz Mahmood Ul Hassan","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",1127,TRUE,"JUI-F","Hafiz Mahmood Ul Hassan","Hafiz Mahmood Ul Hassan","Hafiz_Mahmood_Ul_Hassan"
2024,"NA-114 - Sheikhupura 2","NA-114","Punjab","Sheikhupura","Lahore","PAT","Muhammad Khalil","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Other Parties",NA,"Zone-5 (Central -2) Lahore Division",159,TRUE,"PAT","Muhammad Khalil","Muhammad Khalil","Muhammad_Khalil"
2024,"NA-114 - Sheikhupura 2","NA-114","Punjab","Sheikhupura","Lahore","PML-N","Rana Tanveer Hussain","Punjab North and Punjab Central","Punjab Central","All other Territories",186287,2583,"PML (s)/IJI/PNA",49.93585167,"Zone-5 (Central -2) Lahore Division",100039,TRUE,"PML-N","Rana Tanveer Hussain","Rana Tanveer Hussain","Rana_Tanveer_Hussain"
2024,"NA-114 - Sheikhupura 2","NA-114","Punjab","Sheikhupura","Lahore","PMML","Aasim Nisar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",795,TRUE,"PMML","Aasim Nisar","Aasim Nisar","Aasim_Nisar"
2024,"NA-114 - Sheikhupura 2","NA-114","Punjab","Sheikhupura","Lahore","PPP","Sardar Ali","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-5 (Central -2) Lahore Division",2294,TRUE,"PPP","Sardar Ali","Sardar Ali","Sardar_Ali"
2024,"NA-114 - Sheikhupura 2","NA-114","Punjab","Sheikhupura","Lahore","TLP","Asif Mahmood","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",37329,TRUE,"TLP","Asif Mahmood","Asif Mahmood","Asif_Mahmood"
2024,"NA-115 - Sheikhupura 3","NA-115","Punjab","Sheikhupura","Lahore","PTI","Khurram Shahzad Virk","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-5 (Central -2) Lahore Division",130255,TRUE,"IND (PTI)","Khurram Shahzad Virk","Khurram Shahzad Virk","Khurram_Shahzad_Virk"
2024,"NA-115 - Sheikhupura 3","NA-115","Punjab","Sheikhupura","Lahore","JI-P","Tohfa Dastgir Ahmad","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",2164,TRUE,"JI-P","Tohfa Dastgir Ahmad","Tohfa Dastgir Ahmad","Tohfa_Dastgir_Ahmad"
2024,"NA-115 - Sheikhupura 3","NA-115","Punjab","Sheikhupura","Lahore","PAT","Shafique Ahmad","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Other Parties",NA,"Zone-5 (Central -2) Lahore Division",414,TRUE,"PAT","Shafique Ahmad","Shafique Ahmad","Shafique_Ahmad"
2024,"NA-115 - Sheikhupura 3","NA-115","Punjab","Sheikhupura","Lahore","PML-N","Mian Javed Latif","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",94144,TRUE,"PML-N","Mian Javed Latif","Mian Javed Latif","Mian_Javed_Latif"
2024,"NA-115 - Sheikhupura 3","NA-115","Punjab","Sheikhupura","Lahore","PMML","Waqar Murtaza","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",101,TRUE,"PMML","Waqar Murtaza","Waqar Murtaza","Waqar_Murtaza"
2024,"NA-115 - Sheikhupura 3","NA-115","Punjab","Sheikhupura","Lahore","PPP","Altaf Hussain Virk","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-5 (Central -2) Lahore Division",3129,TRUE,"PPP","Altaf Hussain Virk","Altaf Hussain Virk","Altaf_Hussain_Virk"
2024,"NA-115 - Sheikhupura 3","NA-115","Punjab","Sheikhupura","Lahore","PTI","Akhtar Iqbal Dar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Other Parties",NA,"Zone-5 (Central -2) Lahore Division",86,TRUE,"PTIN","Akhtar Iqbal Dar","Akhtar Iqbal Dar","Akhtar_Iqbal_Dar"
2024,"NA-115 - Sheikhupura 3","NA-115","Punjab","Sheikhupura","Lahore","TLP","Nadeem Zafar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-5 (Central -2) Lahore Division",28956,TRUE,"TLP","Nadeem Zafar","Nadeem Zafar","Nadeem_Zafar"
2024,"NA-116 - Sheikhupura 4","NA-116","Punjab","Sheikhupura","Lahore","PTI","Khurram Munawar Munj","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-5 (Central -2) Lahore Division",134959,TRUE,"IND (PTI)","Khurram Munawar Munj","Khurram Munawar Munj","Khurram_Munawar_Munj"
2024,"NA-116 - Sheikhupura 4","NA-116","Punjab","Sheikhupura","Lahore","JI-P","Asad Ullah","Punjab North and Punjab Central","Punjab Central","All other Territories",184868,2033,"Religious Parties",0.407555661,"Zone-5 (Central -2) Lahore Division",4433,TRUE,"JI-P","Asad Ullah","Asad Ullah","Asad_Ullah"
2024,"NA-116 - Sheikhupura 4","NA-116","Punjab","Sheikhupura","Lahore","PML-N","Sardar Muhammad Irfan Dogar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",90225,TRUE,"PML-N","Sardar Muhammad Irfan Dogar","Sardar Muhammad Irfan Dogar","Sardar_Muhammad_Irfan_Dogar"
2024,"NA-116 - Sheikhupura 4","NA-116","Punjab","Sheikhupura","Lahore","PMML","Choudhary Muhammad Yaqoob Chahal","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-5 (Central -2) Lahore Division",1725,TRUE,"PMML","Choudhary Muhammad Yaqoob Chahal","Choudhary Muhammad Yaqoob Chahal","Choudhary_Muhammad_Yaqoob_Chahal"
