"Year","Constituency","NA_Code","Province","District","Division","Party","Candidate_Name_Raw","Regions_11","Regions_12","Regions_5","Registered_Voters","Rejected_Votes","Six_Parties","Turnout_N","Zones_20","Votes","Has_Candidate_Name","Party_Original","Candidate_Original","Candidate_Name","Candidate_ID"
2013,"NA-103 - Hafizabad","NA-103","Punjab","Hafizabad","Gujranwala","PPP","Zaka Ullah","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-4 (Central -1) Gujranwala Division",479,TRUE,"PPP","Zaka Ullah","Zaka Ullah","Zaka_Ullah_NA-103"
2013,"NA-103 - Hafizabad","NA-103","Punjab","Hafizabad","Gujranwala","PTI","Choudary Shokat Ali Bhatti","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-4 (Central -1) Gujranwala Division",67072,TRUE,"PTI","Choudary Shokat Ali Bhatti","Choudary Shokat Ali Bhatti","Choudary_Shokat_Ali_Bhatti_NA-103"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","All Pakistan Muslim League","Muhammad Sharif Noori","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-4 (Central -1) Gujranwala Division",104,TRUE,"All Pakistan Muslim League","Muhammad Sharif Noori","Muhammad Sharif Noori","Muhammad_Sharif_Noori_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","IND","Uzma Shukat","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",185,TRUE,"IND","Uzma Shukat","Uzma Shukat","Uzma_Shukat_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","IND","Ch Mazher Iqbal Gujjar Barsa","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",201,TRUE,"IND","Ch Mazher Iqbal Gujjar Barsa","Ch Mazher Iqbal Gujjar Barsa","Ch_Mazher_Iqbal_Gujjar_Barsa_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","IND","Khawar Shahzad","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",263,TRUE,"IND","Khawar Shahzad","Khawar Shahzad","Khawar_Shahzad_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","IND","Ch Nazir Ahmad Gondal","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",763,TRUE,"IND","Ch Nazir Ahmad Gondal","Ch Nazir Ahmad Gondal","Ch_Nazir_Ahmad_Gondal_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","IND","Nawabzada Ghazanfar Ali Gul","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",781,TRUE,"IND","Nawabzada Ghazanfar Ali Gul","Nawabzada Ghazanfar Ali Gul","Nawabzada_Ghazanfar_Ali_Gul_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","IND","Ch Tanveer Ahmad Gondal","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",1229,TRUE,"IND","Ch Tanveer Ahmad Gondal","Ch Tanveer Ahmad Gondal","Ch_Tanveer_Ahmad_Gondal_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","IND","Chaudhry Shafaat Hussain","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",3472,TRUE,"IND","Chaudhry Shafaat Hussain","Chaudhry Shafaat Hussain","Chaudhry_Shafaat_Hussain_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","IND","Muhammad Ali Sajid Chatha","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",3634,TRUE,"IND","Muhammad Ali Sajid Chatha","Muhammad Ali Sajid Chatha","Muhammad_Ali_Sajid_Chatha_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","JI","Hafiz Zubair Ahmad","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-4 (Central -1) Gujranwala Division",3330,TRUE,"JI","Hafiz Zubair Ahmad","Hafiz Zubair Ahmad","Hafiz_Zubair_Ahmad_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","Pakistan Muslim League","Ch Wajahat Hussain","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-4 (Central -1) Gujranwala Division",81231,TRUE,"Pakistan Muslim League","Ch Wajahat Hussain","Ch Wajahat Hussain","Ch_Wajahat_Hussain_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","Pakistan Muslim League (F)","Main Sajjad Ahmad Sajid","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-4 (Central -1) Gujranwala Division",471,TRUE,"Pakistan Muslim League (F)","Main Sajjad Ahmad Sajid","Main Sajjad Ahmad Sajid","Main_Sajjad_Ahmad_Sajid_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","PML-N","Nawabzada Mazher Ali","Punjab North and Punjab Central","Punjab Central","All other Territories",374975,6453,"PML (s)/IJI/PNA",54.98793253,"Zone-4 (Central -1) Gujranwala Division",85113,TRUE,"PML-N","Nawabzada Mazher Ali","Nawabzada Mazher Ali","Nawabzada_Mazher_Ali_NA-104"
2013,"NA-104 - Gujrat","NA-104","Punjab","Gujrat","Gujranwala","PTI","Ch Usman Ali Tariq","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-4 (Central -1) Gujranwala Division",19318,TRUE,"PTI","Ch Usman Ali Tariq","Ch Usman Ali Tariq","Ch_Usman_Ali_Tariq_NA-104"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","All Pakistan Muslim League","Mirza Bilal Baig","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-4 (Central -1) Gujranwala Division",33,TRUE,"All Pakistan Muslim League","Mirza Bilal Baig","Mirza Bilal Baig","Mirza_Bilal_Baig_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Ch. Muhamamd Naseer Abbas Sidh","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",17,TRUE,"IND","Ch. Muhamamd Naseer Abbas Sidh","Ch. Muhamamd Naseer Abbas Sidh","Ch__Muhamamd_Naseer_Abbas_Sidh_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Amjad Farooq","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",19,TRUE,"IND","Amjad Farooq","Amjad Farooq","Amjad_Farooq_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Yousaf Masih","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",44,TRUE,"IND","Yousaf Masih","Yousaf Masih","Yousaf_Masih_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Majid Hamoyoun","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",47,TRUE,"IND","Majid Hamoyoun","Majid Hamoyoun","Majid_Hamoyoun_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Haji Ghulam Farid","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",51,TRUE,"IND","Haji Ghulam Farid","Haji Ghulam Farid","Haji_Ghulam_Farid_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Mehr Imtiaz Ahmad","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",58,TRUE,"IND","Mehr Imtiaz Ahmad","Mehr Imtiaz Ahmad","Mehr_Imtiaz_Ahmad_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Mirza Muhammad Azeem","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",59,TRUE,"IND","Mirza Muhammad Azeem","Mirza Muhammad Azeem","Mirza_Muhammad_Azeem_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Malik Iftkhar Ahmad","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",60,TRUE,"IND","Malik Iftkhar Ahmad","Malik Iftkhar Ahmad","Malik_Iftkhar_Ahmad_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Umar Masood Farooqi","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",65,TRUE,"IND","Umar Masood Farooqi","Umar Masood Farooqi","Umar_Masood_Farooqi_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Khalid Pervez","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",71,TRUE,"IND","Khalid Pervez","Khalid Pervez","Khalid_Pervez_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Amash Butt","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",103,TRUE,"IND","Amash Butt","Amash Butt","Amash_Butt_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Muhammad Nawaz Shaheen","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",137,TRUE,"IND","Muhammad Nawaz Shaheen","Muhammad Nawaz Shaheen","Muhammad_Nawaz_Shaheen_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Rasikh Ellahi","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",175,TRUE,"IND","Rasikh Ellahi","Rasikh Ellahi","Rasikh_Ellahi_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Tasadiq Hussain Bhatti","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",235,TRUE,"IND","Tasadiq Hussain Bhatti","Tasadiq Hussain Bhatti","Tasadiq_Hussain_Bhatti_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","IND","Ch. Muhamamd Gulnawaz","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",387,TRUE,"IND","Ch. Muhamamd Gulnawaz","Ch. Muhamamd Gulnawaz","Ch__Muhamamd_Gulnawaz_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","JI","Ch. Ansar Mahmood","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-4 (Central -1) Gujranwala Division",3721,TRUE,"JI","Ch. Ansar Mahmood","Ch. Ansar Mahmood","Ch__Ansar_Mahmood_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","MQM","Ch. Muhammad Safdar Jamna","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Province Parties",NA,"Zone-4 (Central -1) Gujranwala Division",123,TRUE,"MQM","Ch. Muhammad Safdar Jamna","Ch. Muhammad Safdar Jamna","Ch__Muhammad_Safdar_Jamna_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","Pakistan Muslim League","Ch. Pervaiz Ellahi","Punjab North and Punjab Central","Punjab Central","All other Territories",394060,4492,"PML (s)/IJI/PNA",51.73425367,"Zone-4 (Central -1) Gujranwala Division",78171,TRUE,"Pakistan Muslim League","Ch. Pervaiz Ellahi","Ch. Pervaiz Ellahi","Ch__Pervaiz_Ellahi_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","Pakistan Muslim League (F)","Syed Ghulam Abbas","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-4 (Central -1) Gujranwala Division",221,TRUE,"Pakistan Muslim League (F)","Syed Ghulam Abbas","Syed Ghulam Abbas","Syed_Ghulam_Abbas_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","Pakistan Sunni Tehreek","Muhammad Ajmal Umar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-4 (Central -1) Gujranwala Division",405,TRUE,"Pakistan Sunni Tehreek","Muhammad Ajmal Umar","Muhammad Ajmal Umar","Muhammad_Ajmal_Umar_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","PML-N","Ch. Mubashir Hussain","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-4 (Central -1) Gujranwala Division",64796,TRUE,"PML-N","Ch. Mubashir Hussain","Ch. Mubashir Hussain","Ch__Mubashir_Hussain_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","PPP","Ch. Ahmad Mukhtar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-4 (Central -1) Gujranwala Division",10826,TRUE,"PPP","Ch. Ahmad Mukhtar","Ch. Ahmad Mukhtar","Ch__Ahmad_Mukhtar_NA-105"
2013,"NA-105 - Gujrat","NA-105","Punjab","Gujrat","Gujranwala","PTI","Muhammad Afzal Gondal","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-4 (Central -1) Gujranwala Division",40094,TRUE,"PTI","Muhammad Afzal Gondal","Muhammad Afzal Gondal","Muhammad_Afzal_Gondal_NA-105"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Ch Tahir Mehmood","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",35,TRUE,"IND","Ch Tahir Mehmood","Ch Tahir Mehmood","Ch_Tahir_Mehmood_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Ch Zahid Hussain Advocate","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",43,TRUE,"IND","Ch Zahid Hussain Advocate","Ch Zahid Hussain Advocate","Ch_Zahid_Hussain_Advocate_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Col. (R) Mian Muhammad Akram Advocate","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",55,TRUE,"IND","Col. (R) Mian Muhammad Akram Advocate","Col. (r) Mian Muhammad Akram Advocate","Col___r__Mian_Muhammad_Akram_Advocate_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Nawazish Ali Sheikh","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",124,TRUE,"IND","Nawazish Ali Sheikh","Nawazish Ali Sheikh","Nawazish_Ali_Sheikh_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Muhammad Shahbaz Faisal","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",128,TRUE,"IND","Muhammad Shahbaz Faisal","Muhammad Shahbaz Faisal","Muhammad_Shahbaz_Faisal_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Ch Abid Hussain Kissana","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",165,TRUE,"IND","Ch Abid Hussain Kissana","Ch Abid Hussain Kissana","Ch_Abid_Hussain_Kissana_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Uzma Shaukat Gujjar","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",218,TRUE,"IND","Uzma Shaukat Gujjar","Uzma Shaukat Gujjar","Uzma_Shaukat_Gujjar_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Ch Arshad Mehmood Advocate","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",632,TRUE,"IND","Ch Arshad Mehmood Advocate","Ch Arshad Mehmood Advocate","Ch_Arshad_Mehmood_Advocate_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Mian Muhammad Mobeen Hayat","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",708,TRUE,"IND","Mian Muhammad Mobeen Hayat","Mian Muhammad Mobeen Hayat","Mian_Muhammad_Mobeen_Hayat_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Muhammad Rasheed Butt","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",927,TRUE,"IND","Muhammad Rasheed Butt","Muhammad Rasheed Butt","Muhammad_Rasheed_Butt_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Ch Nasar Iqbal","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",5010,TRUE,"IND","Ch Nasar Iqbal","Ch Nasar Iqbal","Ch_Nasar_Iqbal_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","IND","Syed Noor Ul Hassan Shah","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",55987,TRUE,"IND","Syed Noor Ul Hassan Shah","Syed Noor Ul Hassan Shah","Syed_Noor_Ul_Hassan_Shah_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","Jamiat Ulma-e-Pakistan (Noorani)","Hafiz Munawar Hussain","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-4 (Central -1) Gujranwala Division",244,TRUE,"Jamiat Ulma-e-Pakistan (Noorani)","Hafiz Munawar Hussain","Hafiz Munawar Hussain","Hafiz_Munawar_Hussain_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","MQM","Ch Khalid Hussain Bhatti Advocate","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Province Parties",NA,"Zone-4 (Central -1) Gujranwala Division",75,TRUE,"MQM","Ch Khalid Hussain Bhatti Advocate","Ch Khalid Hussain Bhatti Advocate","Ch_Khalid_Hussain_Bhatti_Advocate_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","Pakistan Sunni Tehreek","Pir Syed Mubashar Hussain Shah Shakreelvy","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Religious Parties",NA,"Zone-4 (Central -1) Gujranwala Division",245,TRUE,"Pakistan Sunni Tehreek","Pir Syed Mubashar Hussain Shah Shakreelvy","Pir Syed Mubashar Hussain Shah Shakreelvy","Pir_Syed_Mubashar_Hussain_Shah_Shakreelvy_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","PML-N","Ch Jaffar Iqbal","Punjab North and Punjab Central","Punjab Central","All other Territories",413565,6893,"PML (s)/IJI/PNA",53.91728023,"Zone-4 (Central -1) Gujranwala Division",83024,TRUE,"PML-N","Ch Jaffar Iqbal","Ch Jaffar Iqbal","Ch_Jaffar_Iqbal_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","PPP","Qamar Zaman Kaira","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-4 (Central -1) Gujranwala Division",34775,TRUE,"PPP","Qamar Zaman Kaira","Qamar Zaman Kaira","Qamar_Zaman_Kaira_NA-106"
2013,"NA-106 - Gujrat","NA-106","Punjab","Gujrat","Gujranwala","PTI","Mian Muhammad Afzal Hayat","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"PTI",NA,"Zone-4 (Central -1) Gujranwala Division",31422,TRUE,"PTI","Mian Muhammad Afzal Hayat","Mian Muhammad Afzal Hayat","Mian_Muhammad_Afzal_Hayat_NA-106"
2013,"NA-107 - Gujrat","NA-107","Punjab","Gujrat","Gujranwala","All Pakistan Youth Working Party","Mian Saghir Ahmed Malvi","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Other Parties",NA,"Zone-4 (Central -1) Gujranwala Division",14,TRUE,"All Pakistan Youth Working Party","Mian Saghir Ahmed Malvi","Mian Saghir Ahmed Malvi","Mian_Saghir_Ahmed_Malvi_NA-107"
2013,"NA-107 - Gujrat","NA-107","Punjab","Gujrat","Gujranwala","IND","Ch. Muhammad Akram","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",18,TRUE,"IND","Ch. Muhammad Akram","Ch. Muhammad Akram","Ch__Muhammad_Akram_NA-107"
2013,"NA-107 - Gujrat","NA-107","Punjab","Gujrat","Gujranwala","IND","Ch. Ibrar Ahmed","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",26,TRUE,"IND","Ch. Ibrar Ahmed","Ch. Ibrar Ahmed","Ch__Ibrar_Ahmed_NA-107"
2013,"NA-107 - Gujrat","NA-107","Punjab","Gujrat","Gujranwala","IND","Malik Ali Asgher Awan","Punjab North and Punjab Central","Punjab Central","All other Territories",NA,NA,"Independent Parties",NA,"Zone-4 (Central -1) Gujranwala Division",45,TRUE,"IND","Malik Ali Asgher Awan","Malik Ali Asgher Awan","Malik_Ali_Asgher_Awan_NA-107"
