"ID","Name","Type","Num_Parties","Is_Switcher"
"Sardar_Muhammad_Shahzad_Dogar","Sardar Muhammad Shahzad Dogar","Candidate",1,FALSE
"Sardar_Muhammad_Sharif_Dogar","Sardar Muhammad Sharif Dogar","Candidate",1,FALSE
"Sardar_Muhammad_Tazeem_Khan","Sardar Muhammad Tazeem Khan","Candidate",1,FALSE
"Sardar_Muhammad_Usman_Almani","Sardar Muhammad Usman Almani","Candidate",1,FALSE
"Sardar_Muhammad_Yousaf_Drishak","Sardar Muhammad Yousaf Drishak","Candidate",1,FALSE
"Sardar_Muhammad_Yousaf_Khan_Dasti","Sardar Muhammad Yousaf Khan Dasti","Candidate",1,FALSE
"Sardar_Muhmmad_Ayan_Nakai","Sardar Muhmmad Ayan Nakai","Candidate",1,FALSE
"Sardar_Mushtaq_Ahmad","Sardar Mushtaq Ahmad","Candidate",1,FALSE
"Sardar_Nasrullah_Khan_Dreshak","Sardar Nasrullah Khan Dreshak","Candidate",1,FALSE
"Sardar_Nasrullh_Khan_Dreshak_","Sardar Nasrullh Khan Dreshak.","Candidate",2,TRUE
"Sardar_Qadir_Khan_Khoso","Sardar Qadir Khan Khoso","Candidate",1,FALSE
"Sardar_Raheel_Anwar","Sardar Raheel Anwar","Candidate",1,FALSE
"Sardar_Riaz-Ul-Haq","Sardar Riaz-Ul-Haq","Candidate",1,FALSE
"Sardar_Riaz_Ahmad_Dogar","Sardar Riaz Ahmad Dogar","Candidate",1,FALSE
"Sardar_Safdar_Hussain_Mazari","Sardar Safdar Hussain Mazari","Candidate",1,FALSE
"Sardar_Sanaullah","Sardar Sanaullah","Candidate",1,FALSE
"Sardar_Shabir_Khan","Sardar Shabir Khan","Candidate",1,FALSE
"Sardar_Shamsher_Ali_Khan_Mazari","Sardar Shamsher Ali Khan Mazari","Candidate",1,FALSE
"Sardar_Shehryar_Mokal","Sardar Shehryar Mokal","Candidate",1,FALSE
"Sardar_Sher_Muhammad_Rind","Sardar Sher Muhammad Rind","Candidate",1,FALSE
"Sardar_Sher_Zaman","Sardar Sher Zaman","Candidate",1,FALSE
"Sardar_Shoukat_Ali_Khan_Solangi","Sardar Shoukat Ali Khan Solangi","Candidate",1,FALSE
"Sardar_Shujah_Muhammad_Khan","Sardar Shujah Muhammad Khan","Candidate",1,FALSE
"Sardar_Shujja_Muhammad_Khan","Sardar Shujja Muhammad Khan","Candidate",1,FALSE
"Sardar_Siddique_Akbar_Khatana_Advocate","Sardar Siddique Akbar Khatana Advocate","Candidate",1,FALSE
"Sardar_Sikander_Ahmad_Khan","Sardar Sikander Ahmad Khan","Candidate",1,FALSE
"Sardar_Tarar_Khan","Sardar Tarar Khan","Candidate",1,FALSE
"Sardar_Tufail_Ahmad_Khan","Sardar Tufail Ahmad Khan","Candidate",1,FALSE
"Sardar_Umar_Farooq_Khan_Mian_Khel","Sardar Umar Farooq Khan Mian Khel","Candidate",1,FALSE
"Sardar_Wali_Ahmadzai","Sardar Wali Ahmadzai","Candidate",1,FALSE
"Sardar_Yar_m_Rind","Sardar Yar m Rind","Candidate",1,FALSE
"Sardar_Zada_Changaz_Khan_Kurd","Sardar Zada Changaz Khan Kurd","Candidate",1,FALSE
"Sardar_Zulfiqar_Ali","Sardar Zulfiqar Ali","Candidate",1,FALSE
"Sardar_Zulfiqar_Ali_Khan_Khosa","Sardar Zulfiqar Ali Khan Khosa","Candidate",1,FALSE
"Sardar_Zulfiqar_Khan_Dreshak","Sardar Zulfiqar Khan Dreshak","Candidate",1,FALSE
"Sardar_Zulfiqar_Khan_Dreshak_","Sardar Zulfiqar Khan Dreshak.","Candidate",1,FALSE
"Sardaran_Begum","Sardaran Begum","Candidate",1,FALSE
"Sardarzada_Akbar_Khan","Sardarzada Akbar Khan","Candidate",1,FALSE
"Sardarzada_Mir_Bajjar_Chakar_Domki","Sardarzada Mir Bajjar Chakar Domki","Candidate",1,FALSE
"Sarfaraz_Ahmad_Chaudary","Sarfaraz Ahmad Chaudary","Candidate",1,FALSE
"Sarfaraz_Ali_Shahani","Sarfaraz Ali Shahani","Candidate",1,FALSE
"Sarfaraz_Wald_Sohni","Sarfaraz Wald Sohni","Candidate",1,FALSE
"Sarfraz","Sarfraz","Candidate",1,FALSE
"Sarfraz_Ahmad","Sarfraz Ahmad","Candidate",1,FALSE
"Sarfraz_Ahmad_Bhatti","Sarfraz Ahmad Bhatti","Candidate",1,FALSE
"Sarfraz_Ahmad_Cheema","Sarfraz Ahmad Cheema","Candidate",1,FALSE
"Sarfraz_Ahmad_Warriach","Sarfraz Ahmad Warriach","Candidate",1,FALSE
"Sarfraz_Ahmed","Sarfraz Ahmed","Candidate",1,FALSE
"Sarfraz_Asghar_Bhutta","Sarfraz Asghar Bhutta","Candidate",1,FALSE
"Sarmad_Fazal_Hussain","Sarmad Fazal Hussain","Candidate",1,FALSE
"Sarmad_Mursaleen","Sarmad Mursaleen","Candidate",1,FALSE
"Sartaj_Khan","Sartaj Khan","Candidate",1,FALSE
"Sarwar_Chaudhary","Sarwar Chaudhary","Candidate",1,FALSE
"Sarwar_Chaudhri","Sarwar Chaudhri","Candidate",1,FALSE
"Sarwar_Khan_Lashari_Advocate_High_Court","Sarwar Khan Lashari Advocate High Court","Candidate",1,FALSE
"Sarwat_Israr","Sarwat Israr","Candidate",1,FALSE
"Sarwat_Robina","Sarwat Robina","Candidate",1,FALSE
"Sarzameen","Sarzameen","Candidate",1,FALSE
"Saud_Afzal","Saud Afzal","Candidate",1,FALSE
"Saud_Fateh_Muhammad","Saud Fateh Muhammad","Candidate",1,FALSE
"Saud_Majeed","Saud Majeed","Candidate",2,TRUE
"Saud_Shah_Roghti","Saud Shah Roghti","Candidate",1,FALSE
"Sawab_Khan","Sawab Khan","Candidate",1,FALSE
"Sawda_Kashmir_Khan","Sawda Kashmir Khan","Candidate",1,FALSE
"Sayed_Aijaz_Nabi_Shah","Sayed Aijaz Nabi Shah","Candidate",1,FALSE
"Sayed_Ghullam_Murtaza_Shah","Sayed Ghullam Murtaza Shah","Candidate",1,FALSE
"Sayed_Miran_Muhammad_Shah","Sayed Miran Muhammad Shah","Candidate",1,FALSE
"Sayed_Muhammad_Saqlain_Shah","Sayed Muhammad Saqlain Shah","Candidate",1,FALSE
"Sayed_Noor_Muhammad_Shah","Sayed Noor Muhammad Shah","Candidate",1,FALSE
"Sayed_Qaisar_Hussain","Sayed Qaisar Hussain","Candidate",1,FALSE
"Sayed_Shamshad_Hussain","Sayed Shamshad Hussain","Candidate",1,FALSE
"Sayed_Zuhaib_Ali_Shah","Sayed Zuhaib Ali Shah","Candidate",1,FALSE
"Sayeda_Maimoona_Shah","Sayeda Maimoona Shah","Candidate",1,FALSE
"Sayeda_Sughrah_Imam","Sayeda Sughrah Imam","Candidate",1,FALSE
"Sayyed_Noor_Ul_Hassan_Shah","Sayyed Noor Ul Hassan Shah","Candidate",1,FALSE
"Saz_Mir_Khan","Saz Mir Khan","Candidate",1,FALSE
"Seeta","Seeta","Candidate",1,FALSE
"Sh_abdul_Majeed_Javed","Sh.abdul Majeed Javed","Candidate",1,FALSE
"Shaban_Ali","Shaban Ali","Candidate",1,FALSE
"Shabana_Asghar","Shabana Asghar","Candidate",1,FALSE
"Shabaz_Khan","Shabaz Khan","Candidate",1,FALSE
"Shabbir_Abbas","Shabbir Abbas","Candidate",1,FALSE
"Shabbir_Ahmad","Shabbir Ahmad","Candidate",1,FALSE
"Shabbir_Ahmad_","Shabbir Ahmad.","Candidate",1,FALSE
"Shabbir_Ahmad_Khan","Shabbir Ahmad Khan","Candidate",1,FALSE
"Shabbir_Ahmed","Shabbir Ahmed","Candidate",1,FALSE
"Shabbir_Ahmed_Khan","Shabbir Ahmed Khan","Candidate",1,FALSE
"Shabbir_Ahmed_Qaim_Khani","Shabbir Ahmed Qaim Khani","Candidate",1,FALSE
"Shabbir_Ahmed_Qaimkhani","Shabbir Ahmed Qaimkhani","Candidate",2,TRUE
"Shabbir_Ali_Qureshi","Shabbir Ali Qureshi","Candidate",1,FALSE
"Shabbir_Hussain","Shabbir Hussain","Candidate",1,FALSE
"Shabbir_Khan","Shabbir Khan","Candidate",1,FALSE
"Shabir_Ahmad","Shabir Ahmad","Candidate",1,FALSE
"Shabir_Hussain","Shabir Hussain","Candidate",1,FALSE
"Shabraz_Abbas_Awan","Shabraz Abbas Awan","Candidate",1,FALSE
"Shafaat_Ali","Shafaat Ali","Candidate",1,FALSE
"Shafaat_Hussain","Shafaat Hussain","Candidate",1,FALSE
"Shafaq_Naseem","Shafaq Naseem","Candidate",1,FALSE
"Shafi_Ahmed","Shafi Ahmed","Candidate",1,FALSE
"Shafi_Muhammad_Channa","Shafi Muhammad Channa","Candidate",1,FALSE
"Shafi_Muhammad_Memon","Shafi Muhammad Memon","Candidate",1,FALSE
"Shafiq_Ahmad","Shafiq Ahmad","Candidate",1,FALSE
"Shafiq_Ahmed","Shafiq Ahmed","Candidate",1,FALSE
"Shafiq_Ahmed_Khan","Shafiq Ahmed Khan","Candidate",1,FALSE
"Shafiq_but_Advocate","Shafiq but Advocate","Candidate",1,FALSE
"Shafiq_Hussain","Shafiq Hussain","Candidate",1,FALSE
"Shafqat_Ali_Rabbani","Shafqat Ali Rabbani","Candidate",1,FALSE
"Shafqat_Ali_Shah","Shafqat Ali Shah","Candidate",1,FALSE
"Shafqat_Hameed","Shafqat Hameed","Candidate",1,FALSE
"Shafqat_Hussain_Bhayo","Shafqat Hussain Bhayo","Candidate",1,FALSE
"Shafqat_Hussain_Shah","Shafqat Hussain Shah","Candidate",1,FALSE
"Shafqat_Mehmood","Shafqat Mehmood","Candidate",2,TRUE
"Shafqat_Rana","Shafqat Rana","Candidate",1,FALSE
"Shafqat_Rasul","Shafqat Rasul","Candidate",1,FALSE
"Shafqat_Shaheen","Shafqat Shaheen","Candidate",1,FALSE
"Shaghufta_Perveen_Chudhary","Shaghufta Perveen Chudhary","Candidate",1,FALSE
"Shagufta","Shagufta","Candidate",1,FALSE
"Shagufta_Yasmin","Shagufta Yasmin","Candidate",1,FALSE
"Shah_Bakht_Rawan","Shah Bakht Rawan","Candidate",1,FALSE
"Shah_Dil_Awan","Shah Dil Awan","Candidate",1,FALSE
"Shah_Faisal","Shah Faisal","Candidate",1,FALSE
"Shah_Faisal_Khan","Shah Faisal Khan","Candidate",1,FALSE
"Shah_Hassan","Shah Hassan","Candidate",1,FALSE
"Shah_Jahan","Shah Jahan","Candidate",1,FALSE
"Shah_Jehan","Shah Jehan","Candidate",1,FALSE
"Shah_Muhammad_Khan","Shah Muhammad Khan","Candidate",1,FALSE
"Shah_Nawaz_Sura","Shah Nawaz Sura","Candidate",1,FALSE
"Shah_Noor","Shah Noor","Candidate",1,FALSE
"Shah_Sawar_Khan_Mohmand","Shah Sawar Khan Mohmand","Candidate",1,FALSE
"Shah_Waliullah","Shah Waliullah","Candidate",1,FALSE
"Shah_Wallullah_Shah","Shah Wallullah Shah","Candidate",1,FALSE
"Shah_Zaib_Rasool","Shah Zaib Rasool","Candidate",1,FALSE
"Shahab_Imam","Shahab Imam","Candidate",1,FALSE
"Shahab_Ud_Din","Shahab Ud Din","Candidate",1,FALSE
"Shahab_Ud_Din_Khan","Shahab Ud Din Khan","Candidate",2,TRUE
"Shahad_Khan","Shahad Khan","Candidate",1,FALSE
"Shahadat_Ali","Shahadat Ali","Candidate",1,FALSE
"Shahana_Subhan","Shahana Subhan","Candidate",1,FALSE
"Shahbaz","Shahbaz","Candidate",2,TRUE
"Shahbaz_Ahmed_Cheema","Shahbaz Ahmed Cheema","Candidate",1,FALSE
"Shahbaz_Ahmed_Khan_Lund","Shahbaz Ahmed Khan Lund","Candidate",1,FALSE
"Shahbaz_Ali","Shahbaz Ali","Candidate",2,TRUE
"Shahbaz_Ali_Virk","Shahbaz Ali Virk","Candidate",1,FALSE
"Shahbaz_Fateh","Shahbaz Fateh","Candidate",1,FALSE
"Shahbaz_Khalid","Shahbaz Khalid","Candidate",1,FALSE
"Shahbaz_Khan","Shahbaz Khan","Candidate",1,FALSE
"Shahbaz_Khan_Mohmand","Shahbaz Khan Mohmand","Candidate",1,FALSE
"Shahbaz_Raza","Shahbaz Raza","Candidate",1,FALSE
"Shahbaz_Yasar_Ali","Shahbaz Yasar Ali","Candidate",1,FALSE
"Shaheed_Khan","Shaheed Khan","Candidate",1,FALSE
"Shaheeda_Parveen","Shaheeda Parveen","Candidate",1,FALSE
"Shaheen","Shaheen","Candidate",1,FALSE
"Shaheen_Baig","Shaheen Baig","Candidate",1,FALSE
"Shahen_Shah","Shahen Shah","Candidate",1,FALSE
"Shahenshah","Shahenshah","Candidate",1,FALSE
"Shahibzada_Muhammad_Omar_Abbasi","Shahibzada Muhammad Omar Abbasi","Candidate",1,FALSE
"Shahid","Shahid","Candidate",1,FALSE
"Shahid_Ali_Haidri","Shahid Ali Haidri","Candidate",1,FALSE
"Shahid_Ali_Qazi","Shahid Ali Qazi","Candidate",1,FALSE
"Shahid_Ali_Rind","Shahid Ali Rind","Candidate",1,FALSE
"Shahid_Anjum_Khan","Shahid Anjum Khan","Candidate",1,FALSE
"Shahid_Atta_Khiyra","Shahid Atta Khiyra","Candidate",1,FALSE
"Shahid_Farooq","Shahid Farooq","Candidate",1,FALSE
"Shahid_Hussain","Shahid Hussain","Candidate",1,FALSE
"Shahid_Hussain_Bhutto","Shahid Hussain Bhutto","Candidate",1,FALSE
"Shahid_Ikram","Shahid Ikram","Candidate",1,FALSE
"Shahid_Iqbal","Shahid Iqbal","Candidate",2,TRUE
"Shahid_Islam","Shahid Islam","Candidate",1,FALSE
"Shahid_Javed","Shahid Javed","Candidate",1,FALSE
"Shahid_Javed_Anwer_Sindhu_Adocate","Shahid Javed Anwer Sindhu Adocate","Candidate",1,FALSE
"Shahid_Khan","Shahid Khan","Candidate",1,FALSE
"Shahid_Latif","Shahid Latif","Candidate",1,FALSE
"Shahid_Manzoor","Shahid Manzoor","Candidate",1,FALSE
"Shahid_Masood","Shahid Masood","Candidate",1,FALSE
"Shahid_Mehmood","Shahid Mehmood","Candidate",1,FALSE
"Shahid_Mehmood_Bhatti","Shahid Mehmood Bhatti","Candidate",1,FALSE
"Shahid_Nawaz","Shahid Nawaz","Candidate",1,FALSE
"Shahid_Nazir","Shahid Nazir","Candidate",1,FALSE
"Shahid_Pervaiz","Shahid Pervaiz","Candidate",1,FALSE
"Shahid_Qamar_Ghani","Shahid Qamar Ghani","Candidate",1,FALSE
"Shahid_Saddique_Khan","Shahid Saddique Khan","Candidate",1,FALSE
"Shahid_Shah","Shahid Shah","Candidate",1,FALSE
"Shahid_Siddique_Khan","Shahid Siddique Khan","Candidate",1,FALSE
"Shahid_Tanveer_Janjua","Shahid Tanveer Janjua","Candidate",1,FALSE
"Shahid_Usman","Shahid Usman","Candidate",2,TRUE
"Shahid_Zafar_Khan","Shahid Zafar Khan","Candidate",1,FALSE
"Shahida_Suleman","Shahida Suleman","Candidate",1,FALSE
"Shahiryar_Khan","Shahiryar Khan","Candidate",1,FALSE
"Shahjahan","Shahjahan","Candidate",1,FALSE
"Shahjehan_Mangrio","Shahjehan Mangrio","Candidate",1,FALSE
"Shahnawaz_Hassan","Shahnawaz Hassan","Candidate",1,FALSE
"Shahnaz","Shahnaz","Candidate",1,FALSE
"Shahnaz_Arshad","Shahnaz Arshad","Candidate",1,FALSE
"Shahriyar_Ali","Shahriyar Ali","Candidate",1,FALSE
"Shahroze_Khan","Shahroze Khan","Candidate",1,FALSE
"Shahzad","Shahzad","Candidate",1,FALSE
"Shahzad_Ahmed","Shahzad Ahmed","Candidate",1,FALSE
"Shahzad_Akhtar_Tarar_Advocate","Shahzad Akhtar Tarar Advocate","Candidate",1,FALSE
"Shahzad_Ali","Shahzad Ali","Candidate",1,FALSE
"Shahzad_Bashir_Cheema","Shahzad Bashir Cheema","Candidate",1,FALSE
"Shahzad_Hassan","Shahzad Hassan","Candidate",1,FALSE
"Shahzad_Hassan_Khan","Shahzad Hassan Khan","Candidate",1,FALSE
"Shahzad_Kaleem_Tahir","Shahzad Kaleem Tahir","Candidate",1,FALSE
"Shahzad_Kariem","Shahzad Kariem","Candidate",1,FALSE
"Shahzad_Khan","Shahzad Khan","Candidate",1,FALSE
"Shahzad_Mehmood","Shahzad Mehmood","Candidate",1,FALSE
"Shahzad_Saleem_Khan","Shahzad Saleem Khan","Candidate",1,FALSE
"Shahzaib_Ahmed","Shahzaib Ahmed","Candidate",1,FALSE
"Shahzaib_Javed","Shahzaib Javed","Candidate",1,FALSE
"Shaibzada_Sultan_Mahmood_Qadri","Shaibzada Sultan Mahmood Qadri","Candidate",1,FALSE
"Shaihd_Khan","Shaihd Khan","Candidate",1,FALSE
"Shaikh_Hakim_Ali","Shaikh Hakim Ali","Candidate",1,FALSE
"Shaikh_Khalid_Hussain","Shaikh Khalid Hussain","Candidate",1,FALSE
"Shaikh_Khalid_Sultan","Shaikh Khalid Sultan","Candidate",1,FALSE
"Shaikh_Khuda_Bux","Shaikh Khuda Bux","Candidate",1,FALSE
"Shaikh_Mian_Imran_Alvi","Shaikh Mian Imran Alvi","Candidate",1,FALSE
"Shaikh_Nabi_Bux","Shaikh Nabi Bux","Candidate",1,FALSE
"Shaikh_Qasim_Shah","Shaikh Qasim Shah","Candidate",1,FALSE
"Shaikh_Salahuddin","Shaikh Salahuddin","Candidate",2,TRUE
"Shaikh_Siddique","Shaikh Siddique","Candidate",1,FALSE
"Shaista_Kanwal","Shaista Kanwal","Candidate",1,FALSE
"Shakeel_Ahmad","Shakeel Ahmad","Candidate",1,FALSE
"Shakeel_Ahmed","Shakeel Ahmed","Candidate",2,TRUE
"Shakeel_Ahmed_Advocate","Shakeel Ahmed Advocate","Candidate",1,FALSE
"Shakeel_Ahmed_Jalbani","Shakeel Ahmed Jalbani","Candidate",1,FALSE
"Shakeel_Qazi","Shakeel Qazi","Candidate",1,FALSE
"Shakeel_Shahid","Shakeel Shahid","Candidate",1,FALSE
"Shakil_Ahmad_Khan_","Shakil Ahmad Khan.","Candidate",1,FALSE
"Shakir_Hussain","Shakir Hussain","Candidate",1,FALSE
"Shakir_Mehmood","Shakir Mehmood","Candidate",1,FALSE
"Shakirullah","Shakirullah","Candidate",1,FALSE
"Shakirullah_Sheirani","Shakirullah Sheirani","Candidate",1,FALSE
"Shakoor_Shad","Shakoor Shad","Candidate",1,FALSE
"Shaman_Ali_Meerali","Shaman Ali Meerali","Candidate",1,FALSE
"Shameel_Mirza","Shameel Mirza","Candidate",1,FALSE
"Shamim_Afridi","Shamim Afridi","Candidate",1,FALSE
"Shamim_Aftab","Shamim Aftab","Candidate",1,FALSE
"Shamim_Ahmed","Shamim Ahmed","Candidate",1,FALSE
"Shamoona_Abbas","Shamoona Abbas","Candidate",1,FALSE
"Shamoona_Umbreen_Qaisrani","Shamoona Umbreen Qaisrani","Candidate",1,FALSE
"Shams_Naveed_Cheema_Advocate","Shams Naveed Cheema Advocate","Candidate",1,FALSE
"Shams_Ur_Rehman","Shams Ur Rehman","Candidate",1,FALSE
"Shams_Ur_Rehman_Khattak","Shams Ur Rehman Khattak","Candidate",2,TRUE
"Shamsher_Ali_Mazari","Shamsher Ali Mazari","Candidate",1,FALSE
"Shamsudin","Shamsudin","Candidate",1,FALSE
"Shamsul_Qamar","Shamsul Qamar","Candidate",1,FALSE
"Shamsul_Qamar_Khan","Shamsul Qamar Khan","Candidate",1,FALSE
"Shamsulhaq","Shamsulhaq","Candidate",1,FALSE
"Shamsunissa","Shamsunissa","Candidate",1,FALSE
"Shanker_Lal_Bhai_","Shanker Lal Bhai.","Candidate",1,FALSE
"Sharafat_Hussain","Sharafat Hussain","Candidate",1,FALSE
"Sharif_Rattan","Sharif Rattan","Candidate",1,FALSE
"Sharjeel_Inam_Memon","Sharjeel Inam Memon","Candidate",1,FALSE
"Shaukat_Ali","Shaukat Ali","Candidate",1,FALSE
"Shaukat_Ali_Kausar","Shaukat Ali Kausar","Candidate",1,FALSE
"Shaukat_Elahi_Ch_","Shaukat Elahi Ch.","Candidate",1,FALSE
"Shaukat_Khan_Momand","Shaukat Khan Momand","Candidate",1,FALSE
"Shaukat_Ullah","Shaukat Ullah","Candidate",1,FALSE
"Shaukatullah_Khan","Shaukatullah Khan","Candidate",1,FALSE
"Shay_Naseem_Buledi","Shay Naseem Buledi","Candidate",1,FALSE
"Shazada_Imran","Shazada Imran","Candidate",1,FALSE
"Shazia_Abbas","Shazia Abbas","Candidate",1,FALSE
"Shazia_Abid","Shazia Abid","Candidate",1,FALSE
"Shazia_Arif_Bhutta","Shazia Arif Bhutta","Candidate",1,FALSE
"Shazia_Mazhar_Javed","Shazia Mazhar Javed","Candidate",1,FALSE
"Shazia_Nosherwani","Shazia Nosherwani","Candidate",1,FALSE
"Shazia_Shah_Jehan_Khetran","Shazia Shah Jehan Khetran","Candidate",1,FALSE
"Shazia_Subohi","Shazia Subohi","Candidate",1,FALSE
"Shb_Jan","Shb Jan","Candidate",1,FALSE
"Sheeraz_Basharat","Sheeraz Basharat","Candidate",1,FALSE
"Sheeraz_Kayani","Sheeraz Kayani","Candidate",1,FALSE
"Sheeraz_Khan","Sheeraz Khan","Candidate",1,FALSE
"Sheeraz_Shoukat_Rajper","Sheeraz Shoukat Rajper","Candidate",1,FALSE
"Sheezan","Sheezan","Candidate",1,FALSE
"Sheharyar_Virk","Sheharyar Virk","Candidate",1,FALSE
"Shehnaz_Lagari","Shehnaz Lagari","Candidate",1,FALSE
"Shehzad_Ali_Haidar","Shehzad Ali Haidar","Candidate",1,FALSE
"Shehzad_Aslam","Shehzad Aslam","Candidate",1,FALSE
"Shehzad_Zaman_Khan","Shehzad Zaman Khan","Candidate",1,FALSE
"Shehzadi_Laiba","Shehzadi Laiba","Candidate",1,FALSE
"Sheikh_Danial_Iqbal","Sheikh Danial Iqbal","Candidate",1,FALSE
"Sheikh_Dilshad_Ahmad","Sheikh Dilshad Ahmad","Candidate",1,FALSE
"Sheikh_Hakim_Ali","Sheikh Hakim Ali","Candidate",1,FALSE
"Sheikh_Jehanzada","Sheikh Jehanzada","Candidate",1,FALSE
"Sheikh_Mazhar_Hussain","Sheikh Mazhar Hussain","Candidate",1,FALSE
"Sheikh_Muhammad_Akbar","Sheikh Muhammad Akbar","Candidate",1,FALSE
"Sheikh_Muhammad_Akram","Sheikh Muhammad Akram","Candidate",2,TRUE
"Sheikh_Muhammad_Anus_Feroz","Sheikh Muhammad Anus Feroz","Candidate",1,FALSE
"Sheikh_Muhammad_Aqeel_Haider_","Sheikh Muhammad Aqeel Haider.","Candidate",1,FALSE
"Sheikh_Muhammad_Hassan_Ali","Sheikh Muhammad Hassan Ali","Candidate",1,FALSE
"Sheikh_Muhammad_Owais_Qarni","Sheikh Muhammad Owais Qarni","Candidate",1,FALSE
"Sheikh_Muhammad_Younus","Sheikh Muhammad Younus","Candidate",1,FALSE
"Sheikh_Muzaffar_Hussain","Sheikh Muzaffar Hussain","Candidate",1,FALSE
"Sheikh_Nadeem_Akhtar","Sheikh Nadeem Akhtar","Candidate",1,FALSE
"Sheikh_Naeem_Ahmed_Hashmi","Sheikh Naeem Ahmed Hashmi","Candidate",1,FALSE
"Sheikh_Naseer_Ahmad","Sheikh Naseer Ahmad","Candidate",1,FALSE
"Sheikh_Naveed","Sheikh Naveed","Candidate",1,FALSE
"Sheikh_Nawaz_Akram","Sheikh Nawaz Akram","Candidate",1,FALSE
"Sheikh_Qaiser_Mahmood","Sheikh Qaiser Mahmood","Candidate",1,FALSE
"Sheikh_Rashid_Mehmood","Sheikh Rashid Mehmood","Candidate",1,FALSE
"Sheikh_Shafiq_Ur_Rehman","Sheikh Shafiq Ur Rehman","Candidate",1,FALSE
"Sheikh_Sheraz_Akram","Sheikh Sheraz Akram","Candidate",1,FALSE
"Sheikh_Tariq_Masood","Sheikh Tariq Masood","Candidate",1,FALSE
"Sheikh_Waheed_Ahmad","Sheikh Waheed Ahmad","Candidate",1,FALSE
"Shela_Shaheen_Nasir","Shela Shaheen Nasir","Candidate",1,FALSE
"Sher_Afzal","Sher Afzal","Candidate",1,FALSE
"Sher_Afzal_Khan","Sher Afzal Khan","Candidate",1,FALSE
"Sher_Alam_Mazari","Sher Alam Mazari","Candidate",1,FALSE
"Sher_Ali","Sher Ali","Candidate",1,FALSE
"Sher_Azam_Khan","Sher Azam Khan","Candidate",1,FALSE
"Sher_Bahadar","Sher Bahadar","Candidate",1,FALSE
"Sher_Bahadar_Khan","Sher Bahadar Khan","Candidate",1,FALSE
"Sher_Bahader","Sher Bahader","Candidate",1,FALSE
"Sher_Bahadur","Sher Bahadur","Candidate",1,FALSE
"Sher_Khan_Niazi","Sher Khan Niazi","Candidate",1,FALSE
"Sher_Mohammad_Phulpoto","Sher Mohammad Phulpoto","Candidate",1,FALSE
"Sher_Muhammad","Sher Muhammad","Candidate",1,FALSE
"Sher_Muhammad_Dumar","Sher Muhammad Dumar","Candidate",1,FALSE
"Sher_Muhammad_Jamali","Sher Muhammad Jamali","Candidate",1,FALSE
"Sher_Muhammad_Soomro","Sher Muhammad Soomro","Candidate",1,FALSE
"Sher_Nawaz_Orakzai","Sher Nawaz Orakzai","Candidate",1,FALSE
"Sher_Pao","Sher Pao","Candidate",1,FALSE
"Sher_Rehman","Sher Rehman","Candidate",2,TRUE
"Sher_Zaman_Qaisrani","Sher Zaman Qaisrani","Candidate",1,FALSE
"Sheraz_Ahmad_Khan","Sheraz Ahmad Khan","Candidate",1,FALSE
"Sheraz_Ahmed_Ranjha","Sheraz Ahmed Ranjha","Candidate",1,FALSE
"Sherin_Khan","Sherin Khan","Candidate",1,FALSE
"Shermeen_Ali","Shermeen Ali","Candidate",1,FALSE
"Sheryar_Khan","Sheryar Khan","Candidate",1,FALSE
"Shkeikh_Muhammad_Akram","Shkeikh Muhammad Akram","Candidate",1,FALSE
"Shmas_Ur_Rahman","Shmas Ur Rahman","Candidate",1,FALSE
"Shoaib_Akhter","Shoaib Akhter","Candidate",1,FALSE
"Shoaib_Kamran_Khan","Shoaib Kamran Khan","Candidate",1,FALSE
"Shoaib_Khan","Shoaib Khan","Candidate",1,FALSE
"Shoib_Hassan","Shoib Hassan","Candidate",1,FALSE
"Shokat_Ali","Shokat Ali","Candidate",1,FALSE
"Shokat_Ali_Joyia_Laleka","Shokat Ali Joyia Laleka","Candidate",1,FALSE
"Shoukat_Ali","Shoukat Ali","Candidate",1,FALSE
"Shoukat_Ali_Buledi","Shoukat Ali Buledi","Candidate",1,FALSE
"Shoukat_Ali_Khan","Shoukat Ali Khan","Candidate",2,TRUE
"Shoukat_Ali_Rajpar","Shoukat Ali Rajpar","Candidate",1,FALSE
"Shoukat_Dawood","Shoukat Dawood","Candidate",1,FALSE
"Shoukat_Hayat_Khan_Bosan","Shoukat Hayat Khan Bosan","Candidate",1,FALSE
"Shoukat_Mehmood","Shoukat Mehmood","Candidate",1,FALSE
"Shuja_Muhammad_Shah","Shuja Muhammad Shah","Candidate",1,FALSE
"Shujjat_Ali_Shah","Shujjat Ali Shah","Candidate",1,FALSE
"Shujjatullah","Shujjatullah","Candidate",1,FALSE
"Shumaila_Abdul_Hakeem_Khan","Shumaila Abdul Hakeem Khan","Candidate",1,FALSE
"Shusheel_Gobind","Shusheel Gobind","Candidate",1,FALSE
"Sibghatullah_Chaudhry","Sibghatullah Chaudhry","Candidate",1,FALSE
"Sibtul_Hassan_Anjum_Sehrai","Sibtul Hassan Anjum Sehrai","Candidate",1,FALSE
"Siddique_Ahmad","Siddique Ahmad","Candidate",1,FALSE
"Sidiq_Ullah","Sidiq Ullah","Candidate",1,FALSE
"Sidra_Imran","Sidra Imran","Candidate",1,FALSE
"Sikandar_Ali","Sikandar Ali","Candidate",1,FALSE
