"Candidate_ID","Candidate_Name","Degree","Is_Switcher"
"Abdul_Salam_Ansari","Abdul Salam Ansari",404,FALSE
"Abdul_Sattar","Abdul Sattar",617,TRUE
"Abdul_Sattar_Chaudhary","Abdul Sattar Chaudhary",404,FALSE
"Abdul_Sattar_Jatoi","Abdul Sattar Jatoi",404,FALSE
"Abdul_Waseem","Abdul Waseem",404,FALSE
"Abdul_Waseem_Khan_Ghouri","Abdul Waseem Khan Ghouri",404,FALSE
"Abid_Hussain","Abid Hussain",641,TRUE
"Adbul_Rashid_Godil","Adbul Rashid Godil",404,FALSE
"Advocate_Sikandar_Ali_Keerio","Advocate Sikandar Ali Keerio",404,FALSE
"Advocate_Zulfiqar_Ali_Qazi","Advocate Zulfiqar Ali Qazi",404,FALSE
"Afaq_Shafqat","Afaq Shafqat",404,FALSE
"Aftab_Ahmed_Rajput","Aftab Ahmed Rajput",404,FALSE
"Aftikhar_Akbar_Randhawa","Aftikhar Akbar Randhawa",404,FALSE
"Agha_Muhammad_Ali_Khan","Agha Muhammad Ali Khan",404,FALSE
"Agha_Muhammad_Naved","Agha Muhammad Naved",404,FALSE
"Ahmed_Ali_Buriro","Ahmed Ali Buriro",404,FALSE
"Ahmed_Gabol","Ahmed Gabol",404,FALSE
"Ahmed_Saleem_Siddiqui","Ahmed Saleem Siddiqui",404,FALSE
"Alam_Dar_Hussain_Shah","Alam Dar Hussain Shah",404,FALSE
"Alama_Syed_Farman_Raza_Abidi","Alama Syed Farman Raza Abidi",404,FALSE
"Alambardar_Hussain_Rizvi","Alambardar Hussain Rizvi",404,FALSE
"Ali_Asghar_Rind","Ali Asghar Rind",965,TRUE
"Ali_Muhammad_Memon","Ali Muhammad Memon",404,FALSE
"Amin","Amin",404,FALSE
"Aminul_Haque","Aminul Haque",404,FALSE
"Anwar_Ali_Khan","Anwar Ali Khan",404,FALSE
"Anwer_Sial_Bhai_","Anwer Sial Bhai.",404,FALSE
"Arbab_Abdul_Ghani_Kasi","Arbab Abdul Ghani Kasi",404,FALSE
"Arif_Jamal","Arif Jamal",404,FALSE
"Arshad_Abdullah_Vohra","Arshad Abdullah Vohra",404,FALSE
"Arshad_Iqbal","Arshad Iqbal",404,FALSE
"Arshad_Mahmood_Rabbani","Arshad Mahmood Rabbani",404,FALSE
"Asad_Ullah_Shah","Asad Ullah Shah",404,FALSE
"Asghar_Ali_Parhiar","Asghar Ali Parhiar",404,FALSE
"Asghar_Ali_Parhiar_Advocate","Asghar Ali Parhiar Advocate",404,FALSE
"Ashfaq","Ashfaq",404,FALSE
"Atta_Shaikh_Advocate","Atta Shaikh Advocate",404,FALSE
"Aziz_Ullah_Marwat","Aziz Ullah Marwat",404,FALSE
"Babar_Siraj_Mirza","Babar Siraj Mirza",404,FALSE
"Basir_Ahmad","Basir Ahmad",404,FALSE
"Begum_Tahira_Asif","Begum Tahira Asif",404,FALSE
"Bilal_Hussain","Bilal Hussain",404,FALSE
"Bisma_Asif","Bisma Asif",404,FALSE
"Ch__Hamid_Ali_Wahla","Ch. Hamid Ali Wahla",404,FALSE
"Ch__Muahmmad_Shabbir_Kamboh","Ch. Muahmmad Shabbir Kamboh",404,FALSE
"Ch__Muhammad_Safdar_Jamna","Ch. Muhammad Safdar Jamna",404,FALSE
"Ch__Muhammad_Suleman_Gujar","Ch. Muhammad Suleman Gujar",404,FALSE
"Ch__Zafar_Iqbal","Ch. Zafar Iqbal",404,FALSE
"Ch_Abdul_Qayyum_Bajwa_Advocate","Ch Abdul Qayyum Bajwa Advocate",404,FALSE
"Ch_Khalid_Hussain_Bhatti_Advocate","Ch Khalid Hussain Bhatti Advocate",404,FALSE
"Chaudhry_Iftikhar_Ahmed_Siddhu_Advocate","Chaudhry Iftikhar Ahmed Siddhu Advocate",404,FALSE
"Chaudhry_Javed_Sarwar","Chaudhry Javed Sarwar",404,FALSE
"Chaudhry_Munawar_Hafeez","Chaudhry Munawar Hafeez",404,FALSE
"Choudhary_Anwar_Ali_Gill_Advocate","Choudhary Anwar Ali Gill Advocate",404,FALSE
"Choudhary_Muhammad_Ilyas","Choudhary Muhammad Ilyas",404,FALSE
"Dev_Das","Dev Das",404,FALSE
"Dildar_Ahmed_Khaskheli","Dildar Ahmed Khaskheli",404,FALSE
"Doctor_Asif_Rafique","Doctor Asif Rafique",404,FALSE
"Doctor_Hafiz_Mohammad_Sarwar_Joyia","Doctor Hafiz Mohammad Sarwar Joyia",404,FALSE
"Dr__Abdul_Qadir_Khanzada","Dr. Abdul Qadir Khanzada",404,FALSE
"Dr__Ejaz_Hussain","Dr. Ejaz Hussain",404,FALSE
"Dr__Farooq_Sattar","Dr. Farooq Sattar",404,FALSE
"Dr__K_s__Mujahid_Khan_Baloch","Dr. K.s. Mujahid Khan Baloch",404,FALSE
"Dr__Khalid_Maqbool_Siddiqui","Dr. Khalid Maqbool Siddiqui",404,FALSE
"Dr__Lala_Rukh_Mustafa","Dr. Lala Rukh Mustafa",404,FALSE
"Dr__Muhammad_Ayoub_Shaikh","Dr. Muhammad Ayoub Shaikh",404,FALSE
"Dr__Muhammad_Farooq_Sattar","Dr. Muhammad Farooq Sattar",404,FALSE
"Dr__Mumtaz_Ali_Chandio","Dr. Mumtaz Ali Chandio",404,FALSE
"Dr__Taj_Hussain_Fani","Dr. Taj Hussain Fani",404,FALSE
"Dr_Abdul_Razaque_Lashari","Dr Abdul Razaque Lashari",404,FALSE
"Dr_imam_Bux_Khilji","Dr.imam Bux Khilji",404,FALSE
"Dr_Muhammad_Musa_Advocate","Dr Muhammad Musa Advocate",404,FALSE
"Dr_nadeem_Ehsan","Dr.nadeem Ehsan",404,FALSE
"Dr_Zaib_Un_Nisa","Dr Zaib Un Nisa",404,FALSE
"Engineer_Afridi","Engineer Afridi",404,FALSE
"Engineer_Muhammad_Zakir","Engineer Muhammad Zakir",404,FALSE
"Fahmida_Shah_Bukhari","Fahmida Shah Bukhari",404,FALSE
"Faiz_Muhammad","Faiz Muhammad",404,FALSE
"Farhan_Chishti","Farhan Chishti",404,FALSE
"Farhat_Muhammad_Khan","Farhat Muhammad Khan",404,FALSE
"Farkhanda_Khalid","Farkhanda Khalid",404,FALSE
"Farrukh_Hussain","Farrukh Hussain",404,FALSE
"Fayyaz_Ali","Fayyaz Ali",404,FALSE
"Fazal_Ul_Rehman","Fazal Ul Rehman",404,FALSE
"Feroz_Khan","Feroz Khan",404,FALSE
"Fouzia_Hameed","Fouzia Hameed",404,FALSE
"Ghaman","Ghaman",404,FALSE
"Ghazanfar_Anjum_Yousafzai_Advocate","Ghazanfar Anjum Yousafzai Advocate",404,FALSE
"Ghazi_Salahuddin","Ghazi Salahuddin",404,FALSE
"Ghulam_Akber_Mallah","Ghulam Akber Mallah",404,FALSE
"Ghulam_Asghar_Rind","Ghulam Asghar Rind",404,FALSE
"Ghulam_Farooq_Shahwani","Ghulam Farooq Shahwani",404,FALSE
"Ghulam_Muhammad_Rajoka","Ghulam Muhammad Rajoka",404,FALSE
"Ghulam_Murtza_Solangi","Ghulam Murtza Solangi",404,FALSE
"Ghulam_Mustafa_Sumsam_Qureshi","Ghulam Mustafa Sumsam Qureshi",404,FALSE
"Ghulam_Yasin","Ghulam Yasin",404,FALSE
"Gulzar_Ali_Mugheri","Gulzar Ali Mugheri",404,FALSE
"Habibullah_Khan","Habibullah Khan",404,FALSE
"Hafeezuddin","Hafeezuddin",404,FALSE
"Hafiz_Muhammad_Hanif","Hafiz Muhammad Hanif",404,FALSE
"Haji_Muhammad_Saeed_Arian","Haji Muhammad Saeed Arian",404,FALSE
"Hameed_Hussain","Hameed Hussain",411,TRUE
"Hamid_Mehmood","Hamid Mehmood",404,FALSE
"Hassan_Sabir","Hassan Sabir",404,FALSE
"Heer_Soho","Heer Soho",404,FALSE
"Hubdar_Ali","Hubdar Ali",404,FALSE
"Humayu_Usman","Humayu Usman",404,FALSE
"Hussain_Bakhsh_Panhwar","Hussain Bakhsh Panhwar",404,FALSE
"Iftikhar_Mughal","Iftikhar Mughal",404,FALSE
"Imran_Khan","Imran Khan",1088,TRUE
"Imran_Khan_Rajput","Imran Khan Rajput",404,FALSE
"Imtiaz_Ali","Imtiaz Ali",404,FALSE
"Imtiaz_Ali_Lakho","Imtiaz Ali Lakho",404,FALSE
"Inayat_Ali_Rind","Inayat Ali Rind",404,FALSE
"Inayat_Ul_Haq","Inayat Ul Haq",404,FALSE
"Iqbal_Muhammad_Ali_Khan","Iqbal Muhammad Ali Khan",404,FALSE
"Irfan_Ali_Bikak","Irfan Ali Bikak",404,FALSE
"Irfan_Siddique","Irfan Siddique",404,FALSE
"Irshad_Bano","Irshad Bano",404,FALSE
"Izhar_Ul_Haq_Qureshi_Siddiqui","Izhar Ul Haq Qureshi Siddiqui",404,FALSE
"Junaid_Ahmed_Samejo","Junaid Ahmed Samejo",404,FALSE
"Junaid_Tariq_Qureshi_Advocate","Junaid Tariq Qureshi Advocate",404,FALSE
"Kaleem_Khan","Kaleem Khan",404,FALSE
"Karim_Khan","Karim Khan",404,FALSE
"Kashif_Ali_Khan","Kashif Ali Khan",404,FALSE
"Khair_Bux_Khosa","Khair Bux Khosa",404,FALSE
"Khalid_Maqbool_Siddiqui","Khalid Maqbool Siddiqui",404,FALSE
"Khawaja_Awais_Mushtaq","Khawaja Awais Mushtaq",404,FALSE
"Khawaja_Izhar_Ul_Hassan","Khawaja Izhar Ul Hassan",404,FALSE
"Khawaja_Sohail_Mansoor","Khawaja Sohail Mansoor",404,FALSE
"Khursheed_Abbas","Khursheed Abbas",404,FALSE
"Khursheed_Ali","Khursheed Ali",404,FALSE
"Khushbakht_Shujat","Khushbakht Shujat",404,FALSE
"Kiran_Muhammad_Ali","Kiran Muhammad Ali",404,FALSE
"Kokab_Bukhari","Kokab Bukhari",404,FALSE
"m_Ameen_Watoo","m Ameen Watoo",404,FALSE
"Mahrukh_Mirza","Mahrukh Mirza",404,FALSE
"Major_r__Habib_Ur_Rehman_Khan_Myo_Advocate","Major(r) Habib Ur Rehman Khan Myo Advocate",404,FALSE
"Makhdoom_Syyed_Zawar_Hussain","Makhdoom Syyed Zawar Hussain",404,FALSE
"Malik_Abdul_Hameed_Awan","Malik Abdul Hameed Awan",404,FALSE
"Malik_Abdul_Rehman_Dehwar","Malik Abdul Rehman Dehwar",404,FALSE
"Malik_Ameer_Abdullah_Awan","Malik Ameer Abdullah Awan",404,FALSE
"Malik_Amjid_Hussain_Uttera","Malik Amjid Hussain Uttera",404,FALSE
"Malik_Aurang_Zaib_Awan","Malik Aurang Zaib Awan",404,FALSE
"Malik_Ejaz_Ahmad_Channar","Malik Ejaz Ahmad Channar",404,FALSE
"Malik_Javed_Khan","Malik Javed Khan",404,FALSE
"Malik_Mazhar_Hussain","Malik Mazhar Hussain",404,FALSE
"Malik_Muhammad_Asif_Awan","Malik Muhammad Asif Awan",404,FALSE
"Malik_Muhammad_Asim","Malik Muhammad Asim",404,FALSE
"Malik_Subhoh_Saddiq","Malik Subhoh Saddiq",404,FALSE
"Malik_Tanveer_Hussain","Malik Tanveer Hussain",404,FALSE
"Malik_Zafar_Iqbal_Boorh","Malik Zafar Iqbal Boorh",404,FALSE
"Mangharam","Mangharam",404,FALSE
"Manzoor_Joori","Manzoor Joori",404,FALSE
"Maqsood_Ahmed_Awan","Maqsood Ahmed Awan",404,FALSE
"Maryam_Bibi","Maryam Bibi",404,FALSE
"Maulana_Noor_Ul_Haq","Maulana Noor Ul Haq",404,FALSE
"Mazhar_Ali_Alvi","Mazhar Ali Alvi",404,FALSE
"Mazhar_Hussain","Mazhar Hussain",404,FALSE
"Mehar_Tajamal_Hussain_Luck","Mehar Tajamal Hussain Luck",404,FALSE
"Mehboob_Alam","Mehboob Alam",404,FALSE
"Mehmood_Qadir_Khanzada","Mehmood Qadir Khanzada",404,FALSE
"Mehr_Tariq_Maqsood_Advocate","Mehr Tariq Maqsood Advocate",404,FALSE
"Mian_Aftab_Ahmad_Qureshi","Mian Aftab Ahmad Qureshi",404,FALSE
"Mian_Muhammad_Ateeq_Sheikh","Mian Muhammad Ateeq Sheikh",404,FALSE
"Mian_Nadeem_Anwar","Mian Nadeem Anwar",404,FALSE
"Mian_Sarfraz_Watto","Mian Sarfraz Watto",404,FALSE
"Mian_Tariq_Ali_Bodla","Mian Tariq Ali Bodla",404,FALSE
"Mian_Tariq_Mehmood","Mian Tariq Mehmood",965,TRUE
"Mihtab_Hayat_Khan","Mihtab Hayat Khan",404,FALSE
"Mir_Sanaullah_Khan_Murghazani","Mir Sanaullah Khan Murghazani",404,FALSE
"Mirza_Muhammad_Jameel_Raza","Mirza Muhammad Jameel Raza",404,FALSE
"Mohammad_Salman_Khan_Baloch","Mohammad Salman Khan Baloch",404,FALSE
"Mohammad_Umer_Agha_Awaan","Mohammad Umer Agha Awaan",404,FALSE
"Mohammad_Zubair_Anjum","Mohammad Zubair Anjum",404,FALSE
"Mohsin_Badshah_Advocate","Mohsin Badshah Advocate",404,FALSE
"Mr__Ghulam_Mohiuddin_Durrani__Advocate_","Mr. Ghulam Mohiuddin Durrani (Advocate)",404,FALSE
"Mr__Rana_Fateh_Muhammad_Rajput","Mr. Rana Fateh Muhammad Rajput",404,FALSE
"Mr_ferozuddin_Narejo","Mr.ferozuddin Narejo",404,FALSE
"Mrs__Khush_Bakhat_Shujaat","Mrs. Khush Bakhat Shujaat",404,FALSE
"Mudassar_Ejaz","Mudassar Ejaz",404,FALSE
"Muhamamd_Moin_Aamer_Pirzada","Muhamamd Moin Aamer Pirzada",404,FALSE
"Muhammad_Abdul_Rauf_Siddiqui","Muhammad Abdul Rauf Siddiqui",404,FALSE
"Muhammad_Adrees","Muhammad Adrees",404,FALSE
"Muhammad_Akhtar","Muhammad Akhtar",404,FALSE
"Muhammad_Akram_Arain_Advocate","Muhammad Akram Arain Advocate",404,FALSE
"Muhammad_Aleem","Muhammad Aleem",404,FALSE
"Muhammad_Ali_Jawad","Muhammad Ali Jawad",404,FALSE
"Muhammad_Ali_Rashid","Muhammad Ali Rashid",1105,TRUE
"Muhammad_Ali_Rodeni","Muhammad Ali Rodeni",404,FALSE
"Muhammad_Amin","Muhammad Amin",545,TRUE
"Muhammad_Amin_Wattoo_","Muhammad Amin Wattoo.",404,FALSE
"Muhammad_Anwar_Khantareen","Muhammad Anwar Khantareen",404,FALSE
"Muhammad_Arif_Brohi","Muhammad Arif Brohi",404,FALSE
"Muhammad_Asif_Jah","Muhammad Asif Jah",404,FALSE
"Muhammad_Aslam__Retired_","Muhammad Aslam (Retired)",404,FALSE
"Muhammad_Azam","Muhammad Azam",416,TRUE
"Muhammad_Hafeez_Tabassum","Muhammad Hafeez Tabassum",404,FALSE
"Muhammad_Hanif_Ansari","Muhammad Hanif Ansari",404,FALSE
"Muhammad_Hussain_Awan","Muhammad Hussain Awan",404,FALSE
"Muhammad_Ilyas","Muhammad Ilyas",404,FALSE
"Muhammad_Imran_Gill","Muhammad Imran Gill",404,FALSE
"Muhammad_Imran_Ijaz_Butt","Muhammad Imran Ijaz Butt",404,FALSE
"Muhammad_Iqbal_Khan","Muhammad Iqbal Khan",886,TRUE
"Muhammad_Jan_Rind","Muhammad Jan Rind",404,FALSE
"Muhammad_Jawed_Hanif_Khan","Muhammad Jawed Hanif Khan",404,FALSE
"Muhammad_Jumma_Changazi","Muhammad Jumma Changazi",404,FALSE
"Muhammad_Junaid_Niaz_Siddiqui","Muhammad Junaid Niaz Siddiqui",404,FALSE
"Muhammad_Malik","Muhammad Malik",1105,TRUE
"Muhammad_Meraj_Ahmed","Muhammad Meraj Ahmed",404,FALSE
"Muhammad_Mureed_Brohi","Muhammad Mureed Brohi",404,FALSE
"Muhammad_Muzammil_Qureshi","Muhammad Muzammil Qureshi",404,FALSE
"Muhammad_Nawaz","Muhammad Nawaz",886,TRUE
"Muhammad_Pervaiz","Muhammad Pervaiz",404,FALSE
"Muhammad_Ramzan_Lashari","Muhammad Ramzan Lashari",404,FALSE
"Muhammad_Rashid_Saleem_Khanzada","Muhammad Rashid Saleem Khanzada",404,FALSE
"Muhammad_Rehan_Hashmi","Muhammad Rehan Hashmi",404,FALSE
"Muhammad_Roshan_Khan","Muhammad Roshan Khan",404,FALSE
"Muhammad_Saeed_Anwar","Muhammad Saeed Anwar",404,FALSE
"Muhammad_Saleem","Muhammad Saleem",404,FALSE
"Muhammad_Saleem_Langah","Muhammad Saleem Langah",404,FALSE
"Muhammad_Sarwar_Alvi","Muhammad Sarwar Alvi",404,FALSE
"Muhammad_Shafique","Muhammad Shafique",580,TRUE
"Muhammad_Shafique_Bhatti","Muhammad Shafique Bhatti",404,FALSE
"Muhammad_Shahid","Muhammad Shahid",607,TRUE
"Muhammad_Talib_Bhatti","Muhammad Talib Bhatti",404,FALSE
"Muhammad_Tariq_Pachar","Muhammad Tariq Pachar",404,FALSE
"Muhammad_Tufail_Thakar_Advocate","Muhammad Tufail Thakar Advocate",404,FALSE
"Muhammad_Yaqoob","Muhammad Yaqoob",965,TRUE
"Muhammad_Yaseen","Muhammad Yaseen",607,TRUE
"Muhammad_Zakir_Shaikh","Muhammad Zakir Shaikh",404,FALSE
"Muhammad_Zunbair_Anjum","Muhammad Zunbair Anjum",404,FALSE
"Mujahid_Abbas_Khan","Mujahid Abbas Khan",404,FALSE
"Mulana_Abdul_Baqi_Torkhel","Mulana Abdul Baqi Torkhel",404,FALSE
"Mumtaz_Bhai","Mumtaz Bhai",404,FALSE
"Munawar_Ali_Chohan","Munawar Ali Chohan",404,FALSE
"Munawar_Ali_Choohan_","Munawar Ali Choohan.",404,FALSE
"Munir_Ahmad","Munir Ahmad",1105,TRUE
"Munir_Ahmed_Pathan","Munir Ahmed Pathan",404,FALSE
"Munzleen","Munzleen",404,FALSE
"Mushtaq_Ali","Mushtaq Ali",404,FALSE
"Mustafa_Kamal","Mustafa Kamal",404,FALSE
"Muzammil_Hussain_Joyia","Muzammil Hussain Joyia",404,FALSE
"Nabeel_Ahmed_Gabol","Nabeel Ahmed Gabol",1105,TRUE
"Nadeem_Brohi_Bhai","Nadeem Brohi Bhai",404,FALSE
"Naeem_Ajmal_Khan_Lashari_Bedar","Naeem Ajmal Khan Lashari Bedar",404,FALSE
"Najma","Najma",404,FALSE
"Naseem_Akhtar","Naseem Akhtar",404,FALSE
"Naseer_Ahmed_Farooqi","Naseer Ahmed Farooqi",404,FALSE
"Nasir_Ayyub_Awan_Advocate","Nasir Ayyub Awan Advocate",404,FALSE
"Naveed_Akhter_Khan","Naveed Akhter Khan",404,FALSE
"Naveed_Hasan","Naveed Hasan",404,FALSE
"Nawab_Ali","Nawab Ali",404,FALSE
"Nazir_Ahmed_Abbasi","Nazir Ahmed Abbasi",404,FALSE
"Nazir_Hussain","Nazir Hussain",404,FALSE
"Nazli_Ifat_Tabasum","Nazli Ifat Tabasum",404,FALSE
"Nisar_Ahmed_Shar","Nisar Ahmed Shar",404,FALSE
"Nisar_Ahmed_Sultan_Tanoli","Nisar Ahmed Sultan Tanoli",404,FALSE
"Noor_Ahmad","Noor Ahmad",404,FALSE
"Noor_Mohammad_Sahito","Noor Mohammad Sahito",404,FALSE
"Paras","Paras",404,FALSE
"Peer_Nasir_Saqlalin_Muhammadi","Peer Nasir Saqlalin Muhammadi",404,FALSE
"Pir_Bux_Solangi","Pir Bux Solangi",404,FALSE
"Pir_Syed_Farzand_Ali_Shah","Pir Syed Farzand Ali Shah",404,FALSE
"Pir_Zaman_Shah","Pir Zaman Shah",404,FALSE
"Poonjo_Bheel_Advocate","Poonjo Bheel Advocate",404,FALSE
"Prem_Chand","Prem Chand",404,FALSE
"Prof__Mushtaq_Hussain_Mughal","Prof. Mushtaq Hussain Mughal",404,FALSE
"Prof_muhammad_Sagheer_Choudhary_","Prof.muhammad Sagheer Choudhary.",404,FALSE
"Professor_Khursheed_Ahmed_Siddiqui","Professor Khursheed Ahmed Siddiqui",404,FALSE
"Qalib_Abbas_Malik","Qalib Abbas Malik",404,FALSE
"Qayum_Khan","Qayum Khan",404,FALSE
"Rai_Muhammad_Younas","Rai Muhammad Younas",404,FALSE
"Raja_Ajaz_Hussain","Raja Ajaz Hussain",404,FALSE
"Raja_Imran_Ashraf","Raja Imran Ashraf",1105,TRUE
"Rana_Abdul_Rehman_Sultani","Rana Abdul Rehman Sultani",404,FALSE
"Rana_Farhat_Ali_Advocate","Rana Farhat Ali Advocate",404,FALSE
"Rana_Muhamamd_Ashraf","Rana Muhamamd Ashraf",404,FALSE
"Rana_Muhammad_Abu_Bakar","Rana Muhammad Abu Bakar",404,FALSE
"Rana_Muhammad_Arif_Raza","Rana Muhammad Arif Raza",404,FALSE
"Rana_Muhammad_Arshad_Khan","Rana Muhammad Arshad Khan",404,FALSE
"Rana_Nisar_Ahmed","Rana Nisar Ahmed",404,FALSE
"Rana_Sajid_Mehmood_Advocate","Rana Sajid Mehmood Advocate",404,FALSE
"Rana_Zafar_Ali_Khan","Rana Zafar Ali Khan",404,FALSE
"Rana_Zahoor_Ul_Haq_Advocate","Rana Zahoor Ul Haq Advocate",404,FALSE
"Rana_Zulqarnain_Khan","Rana Zulqarnain Khan",404,FALSE
"Rao_Abdul_Qayoum_Khan_Advocate","Rao Abdul Qayoum Khan Advocate",404,FALSE
"Rao_Abdul_Qayyum_Khan_Advocate","Rao Abdul Qayyum Khan Advocate",404,FALSE
"Rao_Muhammad_Farman_Uarf_Chotu_Chacha","Rao Muhammad Farman Uarf Chotu Chacha",404,FALSE
"Razia_Iqbal","Razia Iqbal",404,FALSE
"Razziq_Mehmood_Bhatti","Razziq Mehmood Bhatti",404,FALSE
"Riaz_Ahmed","Riaz Ahmed",1105,TRUE
"Riaz_Shar","Riaz Shar",404,FALSE
"Rizwan_Zafar","Rizwan Zafar",404,FALSE
"S_a_iqbal_Qadri","S.a.iqbal Qadri",404,FALSE
"Saba_Anwar","Saba Anwar",404,FALSE
"Sadiq_Iftikhar","Sadiq Iftikhar",404,FALSE
"Safdar_Ali","Safdar Ali",886,TRUE
"Saifullah_Khan","Saifullah Khan",404,FALSE
"Sajid_Ahmed","Sajid Ahmed",404,FALSE
"Sajid_Wahab_Khanzada","Sajid Wahab Khanzada",404,FALSE
"Sajjad_Ahmad_Naseem","Sajjad Ahmad Naseem",404,FALSE
"Sakhi_Dad_Mari","Sakhi Dad Mari",404,FALSE
"Salahuddin","Salahuddin",404,FALSE
"Samia_Naz","Samia Naz",404,FALSE
"Sardar_Afzaal_Ahmed_Madahar_Advocate","Sardar Afzaal Ahmed Madahar Advocate",404,FALSE
"Sardar_Ameer_Qalam_Awan","Sardar Ameer Qalam Awan",404,FALSE
"Sardar_Ghulam_Mujtaba_Khan","Sardar Ghulam Mujtaba Khan",404,FALSE
"Sardar_Nabeel_Ahmed_Gabol","Sardar Nabeel Ahmed Gabol",404,FALSE
"Sarfaraz_Khan","Sarfaraz Khan",404,FALSE
"Sarwar_Khan_Lashri_Advocate_High_Court_","Sarwar Khan Lashri Advocate High Court.",404,FALSE
"Shabbir_Ahmed_Qaimkhani","Shabbir Ahmed Qaimkhani",404,FALSE
"Shah_Nawaz_Mahar","Shah Nawaz Mahar",404,FALSE
"Shahid_Akram","Shahid Akram",404,FALSE
"Shahid_Khan_Advocate","Shahid Khan Advocate",404,FALSE
"Shahid_Parvaiz_Dogar_Advocate","Shahid Parvaiz Dogar Advocate",404,FALSE
"Shahid_Sultan","Shahid Sultan",404,FALSE
"Shahinshah_Khuddar","Shahinshah Khuddar",404,FALSE
"Shaikh_Salahuddin","Shaikh Salahuddin",404,FALSE
"Shakeel_Ahmed","Shakeel Ahmed",404,FALSE
"Shaukatullah_Farooqui","Shaukatullah Farooqui",404,FALSE
"Shehbaz_Khan_Umrani","Shehbaz Khan Umrani",404,FALSE
"Shehzad_Asif_Javed","Shehzad Asif Javed",404,FALSE
"Sheikh_Qaisar_Javed","Sheikh Qaisar Javed",404,FALSE
"Sheikh_Salahuddin","Sheikh Salahuddin",404,FALSE
"Sher_Muhammad_Nohri","Sher Muhammad Nohri",404,FALSE
"Siraj-Ud-Din","Siraj-Ud-Din",404,FALSE
"Sohail_Ahmed_Abbasi","Sohail Ahmed Abbasi",404,FALSE
"Sohail_Mansoor_Khawaja","Sohail Mansoor Khawaja",1105,TRUE
"Sufyan_Yousuf","Sufyan Yousuf",404,FALSE
"Suhail_Ahmed_Abbasi_Advocate_","Suhail Ahmed Abbasi Advocate.",404,FALSE
"Suheno","Suheno",404,FALSE
"Syed_Akhter_Ul_Iqbal_Qadri","Syed Akhter Ul Iqbal Qadri",404,FALSE
"Syed_Ali_Abbas_Shah","Syed Ali Abbas Shah",404,FALSE
"Syed_Ali_Raza_Abidi","Syed Ali Raza Abidi",404,FALSE
"Syed_Ashraf_Hussain_Shah","Syed Ashraf Hussain Shah",404,FALSE
"Syed_Asif_Hasnain","Syed Asif Hasnain",404,FALSE
"Syed_Baqar_Ahsan","Syed Baqar Ahsan",404,FALSE
"Syed_Farzand_Ali_Shah","Syed Farzand Ali Shah",404,FALSE
"Syed_Ghulam_Shabbir_Shah","Syed Ghulam Shabbir Shah",404,FALSE
"Syed_Haider_Abbas_Rizvi","Syed Haider Abbas Rizvi",404,FALSE
"Syed_Imran_Abdullah_so_Syed_Muhammd_Abdullah_Shah","Syed Imran Abdullah so Syed Muhammd Abdullah Shah",404,FALSE
"Syed_Imran_Hyder_Shah","Syed Imran Hyder Shah",404,FALSE
"Syed_Iqbal_Hussain","Syed Iqbal Hussain",404,FALSE
"Syed_Jamil_Ur_Rab","Syed Jamil Ur Rab",404,FALSE
"Syed_Jehan_Shah__Retd_","Syed Jehan Shah (Retd)",404,FALSE
"Syed_Munir_Ul_Haq_Advocate_Attock","Syed Munir Ul Haq Advocate Attock",404,FALSE
"Syed_Murtaza_Hussain_Shah","Syed Murtaza Hussain Shah",404,FALSE
"Syed_Nadeem_Hyder_Shah_Advocate","Syed Nadeem Hyder Shah Advocate",404,FALSE
"Syed_Nadeem_Mansoor","Syed Nadeem Mansoor",404,FALSE
"Syed_Naveed_Anjum_Bukhari","Syed Naveed Anjum Bukhari",404,FALSE
"Syed_Rafi_Uddin","Syed Rafi Uddin",404,FALSE
"Syed_Riffat_Hussain_Shah","Syed Riffat Hussain Shah",404,FALSE
"Syed_Sajjad_Hussain_Shah","Syed Sajjad Hussain Shah",965,TRUE
"Syed_Tayyab_Hussain","Syed Tayyab Hussain",404,FALSE
"Syed_Waseem_Hussain","Syed Waseem Hussain",404,FALSE
"Syed_Zafar_Iqbal_Bukhari","Syed Zafar Iqbal Bukhari",404,FALSE
"Syed_Zahid_Ali_Shah","Syed Zahid Ali Shah",404,FALSE
"Ubedullah","Ubedullah",404,FALSE
"Waheed_Ahmed_Mughal","Waheed Ahmed Mughal",404,FALSE
"Waheed_Ud_Din","Waheed Ud Din",404,FALSE
"Walidad","Walidad",404,FALSE
"Waseem_Ahmed","Waseem Ahmed",404,FALSE
"Waseem_Akhter","Waseem Akhter",404,FALSE
"Wasiullah_Lakhoo","Wasiullah Lakhoo",404,FALSE
"Wing_Commander_r__Muhammad_Nawaz_Asim","Wing Commander(r) Muhammad Nawaz Asim",404,FALSE
"Zafar_Iqbal","Zafar Iqbal",547,TRUE
"Zaheer_Ahmed","Zaheer Ahmed",404,FALSE
"Zahid_Ali_Ujjan","Zahid Ali Ujjan",404,FALSE
"Zahid_Mehmood_Kiani","Zahid Mehmood Kiani",404,FALSE
"Zair_Ullah_Khan","Zair Ullah Khan",404,FALSE
"Zameer_Ahmed","Zameer Ahmed",404,FALSE
"Zeeshan_Hasan_Sidhu_Advocate","Zeeshan Hasan Sidhu Advocate",404,FALSE
"Zulfiqar_Ali","Zulfiqar Ali",404,FALSE
"Khadam_Hussain","Khadam Hussain",1,FALSE
