"Candidate_ID","PageRank"
"Ahmad_Mustafa",0.000254148879097068
"Ahmad_Shah_Khan",0.000254148879097067
"Ahmed_Ali_Khosa",0.000254148879097066
"Ahmed_Jan",0.000254148879097065
"Aijaz_Ahmed_Halepoto",0.000254148879097064
"Aijaz_Hussain_Jakhrani",0.000254148879097063
"Aitzaz_Rasheed",0.000254148879097062
"Ajmal_Khan",0.000254148879097062
"Akhtar_Javid_Khan",0.000254148879097061
"Alam_Zaib_Khan",0.00025414887909706
"Alamzaib_Umerzai",0.000254148879097059
"Alhaj_Muhammad_Asad_Bhatti",0.000254148879097058
"Ali-Uz-Zaman",0.000254148879097057
"Ali_Ahmed",0.000254148879097056
"Ali_Gohar_Khan_Mahar",0.000254148879097055
"Ali_Jan_Mazari",0.000254148879097054
"Ali_Javed",0.000254148879097054
"Ali_Muhammad_Khan_Mahar",0.000254148879097053
"Ali_Muhammad_Sahito",0.000254148879097052
"Ali_Muhammad_Sehto",0.000254148879097051
"Ali_Musa_Gilani",0.00025414887909705
"Allah_Yar",0.000254148879097049
"Altaf_Hussain_Virk",0.000254148879097048
"Aman_Ullah_Wald_Gul_Azad",0.000254148879097047
"Amjad_Ali_Jutt",0.000254148879097046
"Amjad_Yaqoub",0.000254148879097045
"Anwar-Ul-Haq_Ramay",0.000254148879097044
"Anwar_Saifullah_Khan",0.000254148879097043
"Arbab_Alamgir_Khan",0.000254148879097042
"Arbab_Wazir_Ahmed_Memon",0.000254148879097041
"Arif_Aziz_Shaikh",0.00025414887909704
"Asad_Alam_Niazi",0.000254148879097039
"Asad_Ullah_Khan",0.000254148879097038
"Asghar_Ali_Jara",0.000254148879097038
"Asif_Ali_Zardari",0.000254148879097037
"Asif_Bashir",0.000254148879097036
"Asma_Shahnawaz_Cheema",0.000254148879097035
"Athar_Hassan_Khan_Gorchani",0.000254148879097034
"Aurangzeb_Shaafi_Burki",0.000254148879097033
"Aurangzeb_Shafi_Barki",0.000254148879097032
"Ayatullah_Durrani",0.000254148879097031
"Ayaz_Imran",0.00025414887909703
"Ayub_Shah",0.000254148879097029
"Azeem_Daultana",0.000254148879097029
"Baber_Sultan_Jadoon",0.000254148879097028
"Babu_Nafees_Ahmad_Ansari",0.000254148879097027
"Bari_Khan",0.000254148879097026
"Barrister_Mian_Amir_Hassan",0.000254148879097024
"Basharat_Ali_Wald_Faqir_Muhammad",0.000254148879097023
"Begum_Shahnaz_Javed",0.000254148879097022
"Bilawal_Bhutto_Zardari",0.000254148879097021
"Bushra_Aitzaz_Ahsan",0.00025414887909702
"Capt__Rtd__Rai_Ghulam_Mujtaba_Kharral",0.000254148879097019
"Captain_Retired_Asad_Gill",0.000254148879097019
"Ch__Ahmad_Mukhtar",0.000254148879097018
"Ch__Ahmed_Mukhtar",0.000254148879097017
"Ch__Hammad_Muhammad_Khan",0.000254148879097016
"Ch__Iftikhar_Nazir",0.000254148879097015
"Ch__Manzoor_Ahmad",0.000254148879097014
"Ch__Muhammad_Abdullah_Virk",0.000254148879097013
"Ch__Zeshan_Ilyas",0.000254148879097012
"Ch_Ejaz_Ahmed_Cheema",0.000254148879097011
"Ch_Iftikhar_Ahmed",0.000254148879097011
"Ch_Muhammad_Saddique",0.00025414887909701
"Ch_Muhammad_Saeed_Gujar",0.000254148879097009
"Ch_mushtaq_Ahmad_",0.000254148879097008
"Ch_tawakkal-Ullah_Virk",0.000254148879097007
"Ch_zahid_Iqbal",0.000254148879097006
"Ch_Zulifqar_Bhindar",0.000254148879097005
"Chaudhary_Ijaz_Ahmad_Cheema",0.000254148879097004
"Chaudhary_Shoukat_Ali",0.000254148879097003
"Chaudhary_Sohail_Zafar",0.000254148879097002
"Chaudhary_Tasneem_Nasir",0.000254148879097001
"Chaudhry_Abdul_Ghafoor_Khan",0.000254148879097
"Chaudhry_Asad_Parvez",0.000254148879097
"Chaudhry_Manzoor_Ahmad",0.000254148879096999
"Chaudry_Atif_Rafique",0.000254148879096998
"Chohadry_Manzoor_Ahmad",0.000254148879096997
"Choudhary_Altaf_Hussain",0.000254148879096996
"Choudhary_Sharaqat_Rasool_Ghumman",0.000254148879096995
