"Candidate_ID","Eigenvector"
"Ch_mushtaq_Ahmad_",0.946057125251969
"Ch_tawakkal-Ullah_Virk",0.946057125251969
"Ch_zahid_Iqbal",0.946057125251969
"Ch_Zulifqar_Bhindar",0.946057125251969
"Chaudhary_Ijaz_Ahmad_Cheema",0.946057125251969
"Chaudhry_Asad_Parvez",0.946057125251969
"Chaudhry_Manzoor_Ahmad",0.946057125251969
"Choudhary_Altaf_Hussain",0.946057125251969
"Choudhary_Sharaqat_Rasool_Ghumman",0.946057125251969
"Choudhary_Zafar_Iqbal_Warriach",0.946057125251969
"Choudhri_Umar_Hayat_Sandhu",0.946057125251969
"Col_Rtd_Rao_Abid_Ali_Khan",0.946057125251969
"Comrade_Zahoor_Ahmed_Khosa",0.946057125251969
"Dewan_Syed_Muhammad_Haider_Abbas_Bukhari",0.946057125251969
"Doctor_Mian_Akhtar_Ali_Laleka",0.946057125251969
"Doctor_Sultan_Zeb_Khan",0.946057125251969
"Dr__Abdul_Wahid_Soomro",0.946057125251969
"Dr__Arbab_Alamgir_Khan",0.946057125251969
"Dr__Ayatullah_Durrani",0.946057125251969
"Dr__Mirza_Ikhtiar_Baig",0.946057125251969
"Dr__Muhammad_Shakir_Alam",0.946057125251969
"Dr_Azra_Fazal_Pechuho",0.946057125251969
"Dr_fahmida_Mirza",0.946057125251969
"Dr_Farooq_Afzal",0.946057125251969
"Dr_Fehmida_Mirza",0.946057125251969
"Dr_Firdous_Ashiq_Awan",0.946057125251969
"Dr_Mazhar_Iqbal_Choudhary",0.946057125251969
"Dr_Saeed_Ahmad_Buzdar",0.946057125251969
"Dr_zaheer-Ul-Hassan_Rizvi",0.946057125251969
"Dr_zulfiqar_Ali_Bhatti",0.946057125251969
"Ejaz_Ahmed_Samma",0.946057125251969
"Engr_dawar_Khan_Kundi",0.946057125251969
"Faisal_Karim_Kundi",0.946057125251969
"Fakhar_Umar_Hayat",0.946057125251969
"Faqir_Sher_Muhammad_Bilalani",0.946057125251969
"Farooq_Akbar_Kahloon",0.946057125251969
"Farzana_Sherin",0.946057125251969
"Fateh_Ullah_Khan",0.946057125251969
"Fazal_Wadood",0.946057125251969
"Fida_Hussain_Dero",0.946057125251969
"Ghanva_Bhutto",0.946057125251969
"Ghanwa_Bhutto",0.946057125251969
"Ghayas-Ud-Din_Khan",0.946057125251969
"Ghinwa_Bhutto",0.946057125251969
"Ghulam_Akbar_Lasi",0.946057125251969
"Ghulam_Farid_Kathia",0.946057125251969
"Ghulam_Muhammad_Junejo_Alias_Gul_Junejo",0.946057125251969
"Ghulam_Murtaza_Satti",0.946057125251969
