"Candidate_ID","Degree"
"Syed_Sumsan_Ali_Shah_Bukhari",709
"Syed_Tariq_Gilani",709
"Syed_Tariq_Raza",709
"Syed_Waseem_Ul_Hassan_Naqvi",709
"Syed_Yousaf_Raza_Gillani",709
"Syed_Zaffar_Ali_Shah",709
"Syed_Zahid_Bukhari",709
"Syeda_Abida_Hussain",709
"Syeda_Sughra_Imam",709
"Taimoor_Tahir",709
"Taj_Muhammad_Jamali",709
"Talat_Iqbal_Mahessar",709
"Tariq_Ashrif_Kahloon",709
"Tariq_Hakam_Ali",709
"Tariq_Javed_Manzoor",709
"Tariq_Mahmood",709
"Tariq_Mahmood_Bajwa",709
"Tariq_Mehmood_Bajwa",709
"Tariq_Shabbir_Advocate",709
"Tariq_Yaqoob_Fateh_Muhammad",709
"Tasneem_Ahmad_Qureshi",709
"Tasneem_Ahmed_Qureshi",709
"Tussadiq_Masood_Khan",709
"Umar_Aftab",709
"Umar_Farooq_Khan_Shawa",709
"Usman_Khan_Tarakai",709
"Waqar_Ahmad_Khan",709
"Waseef_Ullah_Khan",709
"Waseem_Akhtar",709
"Waseem_Khan_Rajput",709
"Yousaf_Ali",709
"Zafar_Ahmed_Siddiqui_Advocate",709
"Zafar_Iqbal_Ch_",709
"Zafar_Jhandeer",709
"Zahid_Pervaiz_Alias_Zahid_Bashir_",709
"Zar_Gul_Khan",709
"Zubair_Kardar",709
"Zulfaqar_Ali_Qaim_Khani",709
"Zulfiqar_Ali_Behan",709
"Zulfiqar_Ali_Khan",709
"Zulfiqar_Bachani",709
"Zumarad_Khan",709
"Zumurrad_Khan",709
"Muhammad_Ibrahim",707
"Saif_Ur_Rehman",707
"Saleh_Muhammad",707
"Usman_Ali",707
"Hamza",707
"Sohail_Ahmad",707
"Abdul_Aleem_Khan",673
"Umar_Farooq",669
"Muhammad_Aslam",654
"Abid_Hussain",641
"Sardar_Ghulam_Mustafa_Khaskheli",640
"Syed_Mukhtar_Hussain_Shah",640
"Niaz_Muhammad",639
"Aurang_Zeb_Khan",634
"Atta_Ur_Rehman",632
"Muhammad_Asif",631
"Muhammad_Hassan",630
"Muhammad_Haris",629
"Tahir_Iqbal",617
"Abdul_Sattar",617
"Muhammad_Arshad",609
"Muhammad_Shahid",607
"Muhammad_Yaseen",607
"Muhammad_Rafiq",601
"Ghulam_Nabi",598
"Karim_Ali_Jatoi",593
"Syed_Ghous_Ali_Shah",593
"Mian_Muhammad_Rasheed",582
"Muhammad_Shafique",580
"Ghulam_Muhammad",573
"Fida_Muhammad",568
"Muhammad_Kashif",566
"Abbas_Khan_Afridi",566
"Abdul_Ghaffar_Dogar",566
"Abdul_Hameed_Rajput",566
"Abdul_Hamid_Orakzai",566
"Abdul_Khaliq_Khar",566
"Abdul_Majeed_Khan",566
"Abdul_Qadeer",566
"Abdul_Qadir_Khan",566
"Abdul_Rehman_Khan_Kanju",566
"Abdul_Subhan",566
"Abdulkhaliq",566
"Abdullah_Sheedi",566
"Abid_Ali",566
"Abid_Ali_",566
"Abid_Azeem",566
"Abid_Sheer_Ali",566
"Adrees_Bajwa_",566
"Agha_Muhammad_Munwar",566
"Ahmad_Atteeq_Anwer",566
"Ahmad_Hussain_Dehar",566
"Ahsan_Iqbal",566
"Akhlaq_Younas",566
"Akhtar_Hussain_Jadoon",566
"Akhtiar_Wali",566
"Akhundzada_Badruddin",566
"Alam_Dad_Laleka",566
"Alamzeb_Khan",566
"Alhaj_Muhammad_Farid_Mufakkar",566
"Ali_Gohar_Khan",566
"Ali_Mohammad_Khan_Juna_Advocate",566
"Ali_Raza_Cholyani",566
"Ali_Sher_Khan",566
"Ali_Zahid",566
"Allando_Shah_Alias_Zafar_Ali_Shah",566
"Amir_Muqam",566
"Amir_Talal_Gopang",566
"Ammar_Ahmad_Khan_Leghari",566
"Anjum_Aqeel_Khan",566
"Arshad_Manan_Yousaf_Zai",566
"Asghar_Ali_Awan",566
"Asif_Ali_Malik",566
"Asif_Aqeel",566
"Aslam_Bodla",566
"Atta_Ullah_Tarar",566
"Azad_Ali_Tabassum",566
"Azhar_Qayyum_Nahra",566
"Azhar_Qayyum_Nehra",566
"Babar_Nawaz_Khan",566
"Bashir_Ahmed",566
"Baz_Gul_Afridi",566
"Begum_Tehmina_Doultana",566
"Bilal_Azhar_Kayani",566
"Bilal_Yaseen",566
"Capt_r_Muhammad_Safdar",566
"Ch__Abid_Raza",566
"Ch__Ashfaq_Ahmed_Mattu",566
"Ch__Mehmood_Bashir_Virk",566
"Ch__Mubashir_Hussain",566
"Ch__Muhammad_Jafar_Iqbal",566
"Ch__Muhammad_Riaz",566
"Ch__Nisar_Ali_Khan",566
"Ch__Safdar-Ur-Rehman",566
"Ch__Saud_Majeed",566
"Ch_Armaghan_Subhani",566
"Ch_Asad_Ur_Rehman",566
"Ch_bilal_Ahmed_Virk",566
"Ch_Jaffar_Iqbal",566
"Ch_muhammad_Ali_Gujar__Advocate",566
"Ch_Muhammad_Ashraf",566
"Ch_muhammad_Munir_Azhar",566
"Ch_Nadeem_Abbas_Rebera",566
"Ch_Nisar_Ali_Khan",566
"Chaudhary_Abid_Raza",566
"Chaudhary_Asad-Ur-Rehman",566
"Chaudhary_Asad_Ur_Rehman",566
"Chaudhary_Farrukh_Altaf",566
"Chaudhary_Iftikhar_Nazir",566
"Chaudhary_Khalid_Javed",566
"Chaudhary_Mahmood_Bashir_Virk",566
"Chaudhary_Muhammad_Ashraf",566
"Chaudhary_Muhammad_Ashraf_Gujjar",566
"Chaudhary_Muhammad_Barjees_Tahir",566
"Chaudhary_Muhammad_Iqbal",566
"Chaudhary_Muhammad_Shahbaz_Babar",566
"Chaudhary_Naseer_Ahmed_Sidhu",566
"Chaudhary_Nazeer_Ahmad",566
"Chaudhary_Nazir_Ahmad",566
"Chaudhary_Nisar_Ali_Khan",566
"Chaudhry_Khadim_Hussain",566
"Chaudhry_Khalid_Javed_Warraich",566
"Chaudhry_Mahmood_Bashir_Virk",566
"Chaudhry_Muhammad_Jamil_Johar_Advocate",566
"Chaudhry_Muhammad_Munir_Azhar",566
"Chaudhry_Naseer_Ahmed_Bhutta",566
"Chaudry_Armaghan_Subhani",566
"Choudhary_Iftikhar_Nazir",566
"Choudhary_Muhammad_Barjees_Tahir",566
"Choudhry_Muhammad_Shahbaz_Babar",566
"Choudhry_Muhammad_Tarique",566
"Chudhary_Bilal_Ahmed_Virk",566
"Chudhary_Hamid_Hameed",566
"Col_r__Mian_Muhammad_Akram_Advocate",566
"Daniyal_Ahmed",566
"Danyal_Choudhary",566
"Dewan_Ashiq_Hussain_Bukhari",566
"Dewan_Syed_Jaffar_Hussain",566
"Dilawar_Khan",566
"Doctor_Hafeez_Ur_Rehman_Khan_Drishak",566
"Doctor_Liaquat_Ali_Khan",566
"Dr__Abu-Ul-Hassan_Ansari",566
"Dr__Azeem-Ud-Din_Zahid_Lakhvi",566
"Dr__Imtiaz_Ahmed",566
"Dr__Mian_Akhtar_Ali_Lalika",566
"Dr__Muhammad_Afzal_Khan_Dhandla",566
"Dr__Syed_Ali_Hyder_Shah",566
"Dr__Tariq_Fazal_Chudhary",566
"Dr__Zulfiqar_Ali_Bhatti",566
"Dr_hafiz_Shabbir_Ahmed",566
"Dr_Rahila_Gul_Magsi",566
"Dr_syed_Khawar_Ali_Shah",566
"Dr_tariq_Fazal_Chaudhry",566
"Ehsan-Ul-Haq_Idrees_Advocate",566
"Ehsan_Ul_Haq_Bajwa",566
"Engineer_Abdul_Munim_Khan",566
"Engineer_Iqbal_Zafar_Jhagra",566
"Engineer_Khuram_Dastgir_Khan",566
"Engr_Khurram_Dastgir_Khan",566
"Faheem_Advocate",566
"Faiz_Muhammad_Khan",566
"Farah_Awan_Advocate",566
"Farah_Khan",566
"Farhat_Ullah_Khan",566
"Farid_Khan_Yousafzai",566
"Farkhanda_Amjad_Waraich",566
"Furqan_Ali",566
"Ghalib_Khan",566
"Ghani_Ur_Rehman",566
"Ghulam_Hyder_Phulpoto",566
"Ghulam_Muhammad_Lali",566
"Ghulam_Rasool_Sahi",566
"Ghulam_Shoaib",566
"Hafeez_Ur_Rehman_Khan_Drishak",566
"Hafiz_Abdul_Kareem",566
"Hafiz_Abdul_Karim",566
"Hafiz_Masroor_Lateef",566
"Haji_Arz_Muhammad_Barech",566
"Haji_Jamal_Shah_Kakar",566
"Haji_Javed_Iqbal_Jat",566
"Haji_Muhammad_Akram_Ansari",566
"Haji_Muzaffar_Ali_Shajra",566
"Haji_Waris_Khan_Achakzai",566
"Haji_Zar_Khan_Safi",566
"Hameer_Imdad_Unar",566
"Hammad_Nawaz_Khan",566
"Hamza_Shahbaz_Sharif",566
"Hizbullah_Gandapur",566
"Humair_Hayat_Khan_Rokhari",566
"Husnain_Rashid",566
"Ibadullah",566
"Iftikhar_Uddin",566
"Ihasn_Kareem_Qureshi",566
"Ijaz_Ahmed_Chaudhary",566
"Illah_Bukhsh_Soomro",566
"Illahi_Bux_Soomro",566
"Imtiaz_Ahmad_Gondal",566
"Inamullah_Khan_Niazi",566
"Iqbal_Zaffar_Jhagra",566
"Irfan_Aziz_Kurd",566
"Ishtiaq_Ahmed_Advocate",566
"Jam_Kamal_Khan",566
"Jamil_Ahmad_Khan",566
"Javaid_Ibrahim_Paracha",566
"Javed_Akhter",566
"Jehanzeb_Khan",566
"Justice_r__Iftikhar_Ahmad_Cheema",566
"Justice_r_Iftikhar_Ahmad_Cheema",566
"Kaleem_Akbar_Durrani",566
"Kalim_Akbar",566
"Khalid_Aziz",566
"Khawaja_Ahmad_Hassan",566
"Khawaja_Muhammad_Asif",566
"Khawaja_Muhammad_Asif_",566
"Khawaja_Saad_Rafique",566
"Khudai_Noor",566
"Khurram_Dastagir_Khan",566
"Liaqat_Ahmed_Khan",566
"Liaquat_Ali_Jamali",566
"Lt_Gen_r__Salah-Ud-Din_Trimzi",566
"Lt_gen_r_Abdul_Qadir_Baloch",566
"m_Aslam_Buledi",566
"m_Junaid_Anwar_Chaudhary",566
"Mailk_Sohail_Khan",566
"Major_r_Amir_Aziz_Kurd",566
"Major_Rtd_Tahir_Iqbal",566
"Makdum_Syed_Ahmad_Alam_Anwer",566
"Makhadom_Jamil_Ahmed_Hussain_Bukhari",566
"Makhdoom_Faisal_Saleh_Hayat",566
"Makhdoom_Moeen_Uddin_Ali",566
"Makhdoom_Moin_Ud_Din_Ali_Hashmi",566
"Makhdoom_Muhammad_Javed_Hashmi",566
"Makhdoom_Syed_Ali_Hassan_Gillani",566
"Makhdoom_Syed_Sami_Ul_Hassan_Gilani",566
"Makhdoomzada_s_b_a_Sultan",566
"Malak_Muhammad_Zeb_Khan",566
"Malak_Syed_Ahmad",566
"Malik_Abdul_Ghaffar_Dogar",566
"Malik_Abrar_Ahmad",566
"Malik_Akhtar_Hussain_Awan",566
"Malik_Ghulam_Qasim_Hanjra",566
"Malik_Ibrar_Ahmed",566
"Malik_Ihtebar_Khan",566
"Malik_Iqbal_Mehdi_Khan",566
"Malik_Khalid_Naeem",566
"Malik_Majid_Bucha",566
"Malik_Maula_Dad_Khan_Sherani_",566
"Malik_Muhammad_Afzal_Khokhar",566
"Malik_Muhammad_Asad_Khan",566
"Malik_Muhammad_Basit_Khar",566
"Malik_Muhammad_Iqbal_Chanar",566
"Malik_Saif_Ul_Malook_Khokar",566
"Malik_Shakeel_Ahmed_Awan",566
"Malik_Shakir_Bashir_Awan",566
"Malik_Sultan_Mehmood",566
"Mansoor_Kamal_Marwat",566
"Maryam_Nawaz_Sharif",566
"Mehar_Ishtiaq_Ahmad",566
"Mian_Abdul_Manan",566
"Mian_Abdul_Mannan_",566
"Mian_Abdul_Rasheed",566
"Mian_Faiz-Ul-Hassan",566
"Mian_Imtiaz_Ahmad",566
"Mian_Imtiaz_Ahmed",566
"Mian_Javed_Latif",566
"Mian_Manzoor_Hussain",566
"Mian_Margoob_Ahmad",566
"Mian_Muhammad_Arshad_Abbas_Qureshi",566
"Mian_Muhammad_Farooq",566
"Mian_Muhammad_Ilyas_Rasheed",566
"Mian_Muhammad_Nawaz_Sharif",566
"Mian_Muhammad_Qasim_Farooq_",566
"Mian_Muhammad_Shahbaz_Sharif",566
"Mian_Muhammad_Sharif_Zafar_Joia",566
"Mian_Najibuddin_Awaisi",566
"Mian_Riaz_Hussain_Peerzada",566
"Mian_Shahid_Hussain_Khan",566
"Mian_Shahid_Hussain_Khan_Bhatti",566
"Mian_Yawar_Zaman",566
"Mir_Amanullah_Talpur",566
"Mir_Atta_Ullah",566
"Mir_Dosteen_Khan_Domki",566
"Mir_Khan_Muhammad_Jamali",566
"Mir_Mehrullah_Khan_Umrani",566
"Mohammad_Riyaz",566
"Mohmmad-Ul-Mulk__Akhon_Zada_",566
"Mohsin_Shah_Nawaz_Ranjah",566
"Mohsin_Shah_Nawaz_Ranjha",566
"Mohsin_Shahnawaz_Ranjha",566
"Mohtarmatehmina_Doultana",566
"Moin_Khan",566
"Molana_Asif_Muawia",566
"Mr__Makhdoom_Shah_Nawaz_Qureshi",566
"Mr_babu_Sarfraz_Khan_Jatoi",566
"Mr_liaquat_Ali_Jatoi",566
"Mrs_Amjad_Ali_Warraich",566
"Muhabbat_Khan",566
"Muhammad_Abad",566
"Muhammad_Abdul_Ghaffar_Watto",566
"Muhammad_Afzal_Khokhar",566
"Muhammad_Akbar_Khan",566
"Muhammad_Akhtar_Khan_Kanjoo",566
"Muhammad_Akhtar_Khan_Kanju",566
"Muhammad_Akhter_Khadam_Alias_Khadam_Hussain",566
"Muhammad_Akram_Mughal",566
"Muhammad_Amjad_Farooq_Khan_Khosa",566
"Muhammad_Arif_Ch",566
"Muhammad_Arshad_Khan_Laghari",566
"Muhammad_Asad_Ali_Khan_Junejo",566
"Muhammad_Asim_Nazeer",566
"Muhammad_Aslam_Khan_Khattak",566
"Muhammad_Azhar_Khan_Laghari",566
"Muhammad_Baleegh-Ur-Rehman",566
"Muhammad_Baligh_Ur_Rehman",566
"Muhammad_Barjees_Tahir",566
"Muhammad_Faiz_Tamman",566
"Muhammad_Farooq_Baha-Ul-Haq_Shah",566
"Muhammad_Hamid_Hameed",566
"Muhammad_Hamza_Shehbaz_Sharif",566
"Muhammad_Hanif_Abbasi",566
"Muhammad_Humair_Hayat_Khan_Niazi",566
"Muhammad_Israr",566
"Muhammad_Jamil_Malik",566
"Muhammad_Junaid_Anwaar_Chaudhry",566
"Muhammad_Junaid_Anwaar_Chudhary",566
"Muhammad_Khan_Daha",566
"Muhammad_Moeen_Wattoo",566
"Muhammad_Mueen_Watto",566
"Muhammad_Nawaz_Sharif",566
"Muhammad_Nazir_Khan",566
"Muhammad_Nisar_Khan",566
"Muhammad_Numan",566
"Muhammad_Pervaiz_Malik",566
"Muhammad_Qasim_Farooq",566
"Muhammad_Riaz_Malik",566
"Muhammad_Sana_Ullah_Khan_Masti_Khel",566
"Muhammad_Shahbaz_Sharif",566
"Muhammad_Shoaib_Khan",566
"Muhammad_Tahir_Ameer_Ghroi",566
"Muhammad_Talal_Chaudhry_",566
"Muhammad_Tallal_Choudhary",566
"Muhammad_Ullah",566
"Muhammad_Usman_Awaisi",566
"Muhammad_Uzair_Khan",566
"Muhammad_Yaqub_Sheikh",566
"Muhammad_Yar_Khan_Kamoka",566
"Muhammad_Yousaf_Kakar",566
"Mukhdoom_Syed_Asad_Murtaza_Geelani",566
"Mukhtar_Ahmed_Malik",566
"Mumtaz_Ahmad_Tarar",566
"Munawar_Hayat_Abbasi",566
"Murtaza_Javed_Abbasi",566
"Mushahid_Raza",566
"Mushahidullah_Khan",566
"Nadeem_Abbas",566
"Naheed_Parveen",566
"Naik_Amal_Khan",566
"Najeeb_Ullah_Khan_Niazi",566
"Nasar_Iqbal_Bosal",566
"Nasir_Iqbal_Bosal",566
"Nasir_Khan_Mosazai",566
"Nawab_Arshad_Ali_Talpur",566
"Nawab_Salman_Khan_Khilji",566
"Nawab_Sher",566
"Nawab_Zada",566
"Nawabzada_Jangaiz_Khan_Marri",566
"Nawabzada_Khawaja_Muhammad_Khan_Hoti",566
"Nawabzada_Mazher_Ali",566
"Niaz_Muhammad_Khan",566
"Nisar_Ahmed_Cheema",566
"Nisar_Akbar_Khan_",566
"Noor_Ul_Hassan_Tanveer",566
"Obaid_Ullah_Khan_Shadi_Khel",566
"Obaid_Ullah_Shadi_Khel",566
"Parveen_Bashir",566
"Pir_Muhammad_Amin_Ul_Hasnat_Shah",566
"Pir_Muhammad_Aslam_Bodla",566
"Pirzada_Muhammad_Ashraf_Zia",566
"Professor_Doctor_Noor_Muhammad_Ghafari",566
"Qadir_Bux",566
"Qaiser_Ahmad_Sheikh",566
"Qaiser_Ahmed_Sheikh",566
"Raees_Khan",566
"Rahim_Bux",566
"Rai_Mansab_Ali_Khan",566
"Rai_Muhammad_Saleem_Raza_Kharral_Advocate",566
"Rai_Salah-Ud-Din",566
"Raja_Javed_Ikhlas",566
"Raja_Muhammad_Asad_Khan",566
"Raja_Muhammad_Javed_Ikhlas",566
"Raja_Muhammad_Safdar",566
"Raja_Osama_Sarwar",566
"Raja_Qamar_Ul_Islam",566
"Rajab_Ali_Khan_Baloch",566
"Rana_Abdul_Sattar_Bin_Rana_Shamim_Ahmed_Khan",566
"Rana_Afzaal_Hussain",566
"Rana_Iradat_Sharif_Khan",566
"Rana_Mahmood-Ul-Hassan",566
"Rana_Mehmood_Ul_Hassan",566
"Rana_Mubasshir_Iqbal",566
"Rana_Muhammad_Afzal_Khan",566
"Rana_Muhammad_Hayat_Khan",566
"Rana_Muhammad_Ishaq_Khan",566
"Rana_Nazir_Ahmad_Khan",566
"Rana_Qasim_Noon",566
"Rana_Sana_Ullah_Khan",566
"Rana_Shamim_Ahmed_Khan",566
"Rana_Tanveer_Hussain",566
"Rana_Umer_Nazir_Khan",566
"Rana_Zahid_Hussain_Khan",566
"Rao_Abid_Rizwan_Shoukat",566
"Rao_Mazhar_Hayyat_Khan",566
"Rao_Muhammad_Mohsin_Ali_Khan",566
"Rasheed_Ahmad_Khan",566
"Rasool_Bux_Jakhro",566
"Rehan_Malik_Advocate",566
"Rehan_Qaiser_Sheikh",566
"Rehmat_Salam_Khattak",566
"Riaz_Ahmad_Khan",566
"Riaz_Ul_Haq",566
"Rooh_Ullah_Khan",566
"Rozina",566
"Saad_Ullah_Tareen",566
"Saad_Waseem",566
"Saboohuddin_Malik",566
"Saddique_Khan_Baloch",566
"Sadia_Shabir",566
"Saeed_Ahmed_Khan_Manais",566
"Saeed_Ahmed_Manais",566
"Sahabzada_Syed_Murtaza_Amin",566
"Sahibzada-Faizul-Hassan",566
"Sahibzada_Faiz_Ul_Hassan",566
"Sahibzada_Haji_Muhammad_Fazal-e-Kareem_",566
"Sahibzada_Muhammad_Tahir_Sultan",566
"Sahibzada_Shabbir_Hassan_Ansari",566
"Saima_Akhtar_Bharwana",566
"Saira_Afzal_Tarar",566
"Saira_Tarar",566
"Sajid_Mehdi",566
"Sajjad_Ahmed_Sohal",566
"Sajjad_Ali",566
"Sajjad_Anwar_Khan",566
"Sakina_Anwer",566
"Salar_Khan",566
"Saleem_Zia",566
"Salman_Hanif",566
"Sardar_Adil_Umar",566
"Sardar_Ayaz_Sadiq",566
"Sardar_Fateh_Muhammad_Hasni",566
"Sardar_Ghulam_Abbas",566
"Sardar_m_Yaqoob_Nasir",566
"Sardar_Mansab_Ali_Dogar",566
"Sardar_Mansab_Ali_Doggar",566
"Sardar_Mehtab_Ahmed_Khan",566
"Sardar_Muhammad_Amjad_Farooq_Khan_Khosa",566
"Sardar_Muhammad_Arshad_Khan_Laghari",566
"Sardar_Muhammad_Irfan_Dogar",566
"Sardar_Muhammad_Jaffar_Khan_Leghari",566
"Sardar_Muhammad_Saif-Ul-Din_Khan_Khosa",566
"Sardar_Muhammad_Shafqat_Hayat_Khan",566
"Sardar_Muhammad_Yaqoob_Khan_Nasir",566
"Sardar_Muhammad_Yousaf",566
"Sardar_Muhammad_Yousaf_Zaman",566
"Sardar_Mumtaz_Khan",566
"Sardar_Noor_Ahmed_Khan_Malaizai",566
"Sardar_Riaz_Mahmood_Khan_Mazari",566
"Sardar_Sanaullah_Zehri",566
"Sarzamin_Khan",566
"Saud_Majeed",566
"Shabbir_Ahmed_Hyderi",566
"Shah_Jee_Gul_Afridi",566
"Shahab_Ud_Din_Khan",566
"Shahibzada_Faiz_Ul_Hassan",566
"Shahid_Khaqan_Abbasi",566
"Shahid_Khaqan_Abbassi",566
"Shahid_Usman",566
"Shaikh_Maqsood_Ahmed",566
"Shaikh_Rohale_Asghar",566
"Shams_Ur_Rehman_Khattak",566
"Sharafat_Khan",566
"Shazia_Mubashar",566
"Shehzad_Asghar_Khan_Rind__Advocate",566
"Sheikh_Abdul_Sattar_Mandokhel",566
"Sheikh_Aftab_Ahmad",566
"Sheikh_Aftab_Ahmed",566
"Sheikh_Fayyaz_Ud_Din",566
"Sheikh_Muhammad_Akram",566
"Sheikh_Muhammad_Tariq_Rasheed",566
"Sheikh_Rohale_Asghar",566
"Sheikh_Roheel_Asghar",566
"Sher_Afghan_Khan",566
"Sher_Rehman",566
"Shezra_Mansab_Ali_Khan_Kharal",566
"Sidra_Tel_Muntaha",566
"Sikander_Ali_Mirani",566
"Skindar_Hayyat_Khan_Bosan",566
"Sobia_Shahid",566
"Sohail_Shoukat_Butt",566
"Speen_Gul",566
"Sumaira_Naz",566
"Syed_Ansub_Raza_Fatmi",566
"Syed_Attaullah_Shah_Bukhari",566
"Syed_Basit_Sultan_Bukhari",566
"Syed_Faisal_Abbas",566
"Syed_Ghulam_Mustafa_Shah_s_o_Syed_Asadullah_Shah",566
"Syed_Hafeezuddin",566
"Syed_Iftikhar_Ul_Hassan",566
"Syed_Imran_Ahmad_Shah",566
"Syed_Imran_Ahmed_Shah",566
"Syed_Javed_Hassan",566
"Syed_Javed_Hassnain",566
"Syed_Javed_Hassnain_Shah",566
"Syed_Mobeen_Ahmed",566
"Syed_Muhammad_Abdullah_Shah",566
"Syed_Muhammad_Ali_Shah_Bacha_Lala",566
"Syed_Muhammad_Ashiq_Hussain_Shah",566
"Syed_Muhammad_Athar_Hussain_Shah_Gillani",566
"Syed_Muhammad_Iqbal_Shah",566
"Syed_Muhammad_Nihal_Hashmi",566
"Syed_Muhammad_Rafi_Ud_Din_Bukhari",566
"Syed_Muhammad_Raza_Bukhari",566
"Syed_Muhammad_Saleem_Ashrafi",566
"Syed_Muhammad_Salman_Mohsin_Gillani",566
"Syed_Muhammad_Saqlain_Bukhari",566
"Syed_Raza_Ali_Bukhari",566
"Syed_Riaz_Hussain_Shah_Sherazi",566
"Syed_Sajid_Mehdi",566
"Syed_Zahoor_Shah",566
"Syed_Zulfiqar_Ali_Shah",566
"Syeda_Nosheen_Iftikhar",566
"Syeda_Shehr_Bano_Bukhari",566
"Tariq_Fazal_Chaudhry",566
"Tehmina_Daultana",566
"Toor_Gul_Khan_Jogezai",566
"Umer_Sohail_Zia_Butt",566
"Usman_Ibrahim",566
"Uzair_Tariq",566
"Waheed_Alam_Khan",566
"Wajid_Ali_Khan",566
"Waseem_Akhtar_Shaikh",566
"Waseem_Akhtar_Sheikh",566
"Wazeer_Ahmed_Afridi",566
"Yasir_Khan",566
"Zahid_Hamid",566
"Zahid_Khan_Afridi",566
"Zaib_Jafar",566
"Zain-Ul-Abideen_Ansari",566
"Zain_Ansari",566
"Zain_Ul_Abdin_Ansari",566
"Zakir_Hussain_Mari",566
"Zameer_Hussain_Leghari",566
"Zar_Khan",566
"Zobaida_Jalal",566
"Zulifqar_Ali_Bhindar",566
"Muhammad_Ismail",564
"Abdul_Hameed_Khan",561
"Muhammad_Javed",561
"Nazir_Ahmed",561
"Jahangir_Khan_Tareen",554
"Imtiaz_Hussain",551
"Abdul_Latif",550
"Muhammad_Alam",550
"Zafar_Iqbal",547
"Muhammad_Amin",545
"Abdul_Hameed",538
"Abdul_Qayyum",534
"Khalid_Mehmood",525
"Gul_Asghar_Khan",512
"Nasir_Abbas",503
"Sahibzada_Muhammad_Hamid_Raza",503
"Abdul_Razzaq",499
"Qaisar_Jamal",490
"Taj_Muhammad",488
"Aamer_Masood_Mughal",487
"Abdul_Hakeem_Chandio",487
"Abdul_Qayum",487
"Abdul_Sattar_Samoon",487
"Abdur_Raoof_Dolla",487
"Abid_Javed_Virk",487
"Abid_Mahmood",487
"Abid_Mahmood_Khagga",487
"Abrar_Ul_Haq",487
"Abu_Bakar_Virk",487
"Adil_Khan_Bazai",487
"Adv_Shujaat_Ali",487
"Advocate_Zahoor_Mehsud",487
"Aftab_Ahmad",487
"Aftab_Ahmad_Khan_Khichi",487
"Aftab_Ahmed_Soomro",487
"Aftab_Irshad_Cheema",487
"Aftab_Jahangir",487
"Afzaal_Azeem_Pahat_Advocate",487
"Ahsan_Ulla_Virk",487
"Ajab_Gul",487
"Akeel_Aslam",487
"Akhtar_Iqbal_Dar",487
"Akram_Khan",487
"Akram_Niazi",487
"Aleem_Adil_Sheikh_",487
"Ali_Afzal_Sahi",487
"Ali_Amin_Gandapur",487
"Ali_Asghar_Khan",487
"Ali_Ashraf",487
"Ali_Asjid_Malhi",487
"Ali_Bukhari",487
"Ali_Ijaz_Buttar",487
"Ali_Khan_Jadoon",487
"Ali_Muhammad_Khalul",487
"Ali_Muhammad_Khan",487
"Aliya_Hamza",487
"Amber_Majeed_Niazi",487
"Ambreen_Malik",487
"Amir_Sharjeel",487
"Amirullah",487
"Amjad_Ali_Bajwa",487
"Amjid_Ali_Khan",487
"Aniqa_Mehdi",487
"Anwar_Haqdad",487
"Anwar_Taj",487
"Aqibullah",487
"Arbab_Amir_Ayub",487
"Arbab_Muhammad_Haleem",487
"Arif_Murad",487
"Arif_Ur_Rehman_Alvi",487
"Arshad_Ali_Mayo",487
"Arshad_Mahmood_Chaudhry",487
"Arslan_Khalid",487
"Asad_Qaiser",487
"Asad_Umar",487
"Asif_Khan",487
"Asiya_Asad",487
"Ataullah_Khan",487
"Atif_Ali_Khan_Dreshak",487
"Atif_Choudhry",487
"Aurangzeb_Khichi",487
"Awais_Haider_Jakhar",487
"Ayaz_Sarfraz_Malik",487
"Ayesha_Nazir_Jatt",487
"Azizullah_Dero",487
"Azra_Masood",487
"Babar_Marghazani",487
"Bakht_Jamal_Chandio",487
"Barrister_Abdullah_Mumtaz_Kahloon",487
"Barrister_Hammad_Azhar",487
"Barrister_Nabeel_Dhar",487
"Barrister_Taimur_Malik",487
"Basharat_Ali_Randhawa",487
"Basharat_Raja",487
"Bilal_Ejaz",487
"Brig_Ejaz_Shah",487
"Brigadier_Mumtaz_Iqbal_Kahlon",487
"Ch__Muhammad_Ilyas",487
"Ch_Khalil_Arain",487
"Ch_Muhammad_Shahnawaz_Cheema",487
"Ch_Usman_Ali_Tariq",487
"Changez_Khan_Kakar",487
"Chaudhary_Abdul_Ilyas",487
"Chaudhary_Javed_Iqbal_Waraich",487
"Chaudhry_Muhammad_Ashfaq",487
"Choudary_Shokat_Ali_Bhatti",487
"Choudhry_Muhammad_Saqlain",487
"Choudhry_Naeem_Ul_Din_Waraich",487
"Chudhary_Ilyas_Meharban",487
"Chudhary_Muhammed_Yaqoob",487
"Col_Ajmal_Sabir_Raja",487
"Colnel_Ejaz_Hussain_Minhas",487
"Dawar_Khan_Kundi",487
"Dawood_Shah",487
"Dawood_Ullah",487
"Doctor_Saeed_Ahmed_Afridi",487
"Doctor_Yasmin_Rashid",487
"Dr__Amjad",487
"Dr__Nisar_Jutt",487
"Dr__Riaz_Lang",487
"Dr__Tahir_Ali_Javed",487
"Dr_Azeem_Zahid_Lakhvi",487
"Dr_Muhammad_Azhar_Khan_Jadoon",487
"Ejaz_Ahmad_Gaddan",487
"Eman_Tahir",487
"Engineer_Dawar_Khan_Kundi",487
