"Candidate_ID","Degree","Betweenness","Closeness","Eigenvector","PageRank","Eccentricity"
"Kabir_Ahmed_Sher",148,0,0.412912482065997,0.00546970704931792,0.00019373453148768,5
"Khadija_Bibi",148,0,0.412912482065997,0.0054697070493179,0.000193734531487679,5
"Khan_Parvez",148,0,0.412912482065997,0.00546970704931792,0.000193734531487678,5
"Khan_Zeb",148,0,0.412912482065997,0.00546970704931797,0.000193734531487677,5
"Khudai_Dad",148,0,0.412912482065997,0.00546970704931794,0.000193734531487676,5
"Khursheed_Begum_Saeed",148,0,0.412912482065997,0.00546970704931792,0.000193734531487676,5
"Khurshid",148,0,0.412912482065997,0.0054697070493179,0.000193734531487675,5
"m_Shafi",148,0,0.412912482065997,0.00546970704931783,0.000193734531487674,5
"Maj_r__Mahr_Muhammad_Ramzan",148,0,0.412912482065997,0.0054697070493179,0.000193734531487673,5
"Majid_Khan",205,13532.1510977851,0.430237193541957,0.00847092235482776,0.000321807032605446,4
"Malik_Dad_Muhammad_Tareen",148,0,0.412912482065997,0.00546970704931797,0.000193734531487672,5
"Malik_Darya_Khan",148,0,0.412912482065997,0.0054697070493179,0.000193734531487671,5
"Malik_Muhammad_Usman_Achakzai_",148,0,0.412912482065997,0.00546970704931792,0.00019373453148767,5
"Mamoon_Khan_Kakar",148,0,0.412912482065997,0.00546970704931786,0.00019373453148767,5
"Masood_Abbas",148,0,0.412912482065997,0.00546970704931786,0.000193734531487669,5
"Masood_Abbas_Khattak",148,0,0.412912482065997,0.00546970704931792,0.000193734531487668,5
"Mian_Babar_Shah_Kaka_Khel",148,0,0.412912482065997,0.00546970704931794,0.000193734531487667,5
"Mohammad_Ayub_Khan_Advocate",148,0,0.412912482065997,0.00546970704931788,0.000193734531487666,5
"Mohammad_Farooq_Khan",148,0,0.412912482065997,0.00546970704931792,0.000193734531487665,5
"Muhammad_Ayaz_Khan",148,0,0.412912482065997,0.00546970704931797,0.000193734531487665,5
"Muhammad_Ayub_Khan",148,0,0.412912482065997,0.0054697070493179,0.000193734531487664,5
"Muhammad_Azam_Khan",148,0,0.412912482065997,0.00546970704931786,0.000193734531487663,5
"Muhammad_Daud_Khan_Khattak",148,0,0.412912482065997,0.00546970704931788,0.000193734531487662,5
"Muhammad_Farooq_Bangsh",148,0,0.412912482065997,0.00546970704931792,0.000193734531487661,5
"Muhammad_Farooq_Khan",148,0,0.412912482065997,0.00546970704931794,0.00019373453148766,5
"Muhammad_Fayaz_Khan",148,0,0.412912482065997,0.0054697070493179,0.00019373453148766,5
"Muhammad_Hashim_Babar",148,0,0.412912482065997,0.00546970704931792,0.000193734531487659,5
"Muhammad_Ishaq",952,187827.185846083,0.535873882820258,0.948039327916553,0.000659117875771662,4
"Muhammad_Ismail",564,101558.678615075,0.500405703025385,0.0360310010614326,0.000527960737285707,4
"Muhammad_Kamal",148,0,0.412912482065997,0.00546970704931788,0.000193734531487656,5
"Muhammad_Khan_Afridi",148,0,0.412912482065997,0.0054697070493179,0.000193734531487655,5
"Muhammad_Riaz_Khan",148,0,0.412912482065997,0.0054697070493179,0.000193734531487654,5
"Muhammad_Sajid_Taheem_Advocate",148,0,0.412912482065997,0.0054697070493179,0.000193734531487654,5
"Muhammad_Saleem_Khan",205,13532.1510977851,0.430237193541957,0.00847092235482774,0.000321807032605373,4
"Muhammad_Sharif_Khattak",148,0,0.412912482065997,0.00546970704931797,0.000193734531487652,5
"Muhammad_Taimoor_Khan",148,0,0.412912482065997,0.0054697070493179,0.000193734531487651,5
"Muhammad_Younus_Khan",148,0,0.412912482065997,0.00546970704931792,0.00019373453148765,5
"Muhammad_Zahid_Khan",148,0,0.412912482065997,0.00546970704931792,0.000193734531487649,5
"Muhibullah_Kakar",148,0,0.412912482065997,0.00546970704931792,0.000193734531487648,5
"Munir_Shah",148,0,0.412912482065997,0.00546970704931792,0.000193734531487647,5
"Muzafer_Ul_Mulk",148,0,0.412912482065997,0.0054697070493179,0.000193734531487647,5
"Muzaffar-Ul-Mulk",148,0,0.412912482065997,0.00546970704931788,0.000193734531487646,5
"Naik_Muhammad_Kakar",148,0,0.412912482065997,0.00546970704931792,0.000193734531487645,5
"Naimat_Khalil",148,0,0.412912482065997,0.00546970704931792,0.000193734531487644,5
"Naveed_Anjum_Khan",214,15679.413640312,0.462502678380116,0.00936424374346233,0.000285905637338545,5
"Nawabzada_Khawaja_Muhammad_Khan_Hoti_Alias_Toti_Khan",148,0,0.412912482065997,0.00546970704931788,0.000193734531487642,5
"Nawabzada_Mohamamd_Amin_Khan_Jogezai",148,0,0.412912482065997,0.0054697070493179,0.000193734531487641,5
"Nawaz_Ali_Burfat",148,0,0.412912482065997,0.00546970704931788,0.00019373453148764,5
"Nisar_Ahmed",148,0,0.412912482065997,0.00546970704931788,0.000193734531487639,5
"Noor_Ahmed",148,0,0.412912482065997,0.00546970704931794,0.000193734531487639,5
"Noor_Aslam",148,0,0.412912482065997,0.0054697070493179,0.000193734531487638,5
"Owais_Khan",148,0,0.412912482065997,0.00546970704931786,0.000193734531487637,5
"Perviz_Khan_Advocate",148,0,0.412912482065997,0.00546970704931788,0.000193734531487636,5
"Pir_Dilawar_Shah",855,55354.8604621584,0.513867396738483,0.947526300865113,0.000414304769441437,4
"Qalandar_Bux",148,0,0.412912482065997,0.00546970704931792,0.000193734531487634,5
"Rahmat_Shah_Sael",148,0,0.412912482065997,0.00546970704931797,0.000193734531487633,5
"Rana_Mushtaq_Ahmad",148,0,0.412912482065997,0.0054697070493179,0.000193734531487632,5
"Sadeed_Ur_Rehman",148,0,0.412912482065997,0.0054697070493179,0.000193734531487631,5
"Sadid_Ur_Rahman",148,0,0.412912482065997,0.00546970704931792,0.00019373453148763,5
"Saif_Ullah",775,113207.533304804,0.525438169425511,0.0723646804099215,0.00054438533514056,4
"Sajid_Mahmood",148,0,0.412912482065997,0.00546970704931792,0.000193734531487629,5
"Saqib_Ullah_Khan",148,0,0.412912482065997,0.00546970704931792,0.000193734531487628,5
"Sarfaraz_Khan_Jadoon",148,0,0.412912482065997,0.00546970704931788,0.000193734531487627,5
"Shah_Hussain",148,0,0.412912482065997,0.00546970704931799,0.000193734531487626,5
"Shah_Mohammad",148,0,0.412912482065997,0.00546970704931792,0.000193734531487625,5
"Shahi_Khan",148,0,0.412912482065997,0.00546970704931792,0.000193734531487624,5
"Shahi_Khan_Sherani",148,0,0.412912482065997,0.0054697070493179,0.000193734531487623,5
"Shahnawaz_Khanzada",148,0,0.412912482065997,0.00546970704931792,0.000193734531487622,5
"Shahzia_Batul",148,0,0.412912482065997,0.00546970704931794,0.000193734531487621,5
"Shazia_Bibi",148,0,0.412912482065997,0.0054697070493179,0.00019373453148762,5
"Sheheryar_Khan",148,0,0.412912482065997,0.0054697070493179,0.000193734531487619,5
"Sher_Nawaz_Khattak",148,0,0.412912482065997,0.00546970704931792,0.000193734531487618,5
"Sherullah_Khan",148,0,0.412912482065997,0.0054697070493179,0.000193734531487617,5
"Sultan_Khan_Mandokhail",148,0,0.412912482065997,0.0054697070493179,0.000193734531487616,5
"Sultan_Khan_Mandokhel",148,0,0.412912482065997,0.00546970704931794,0.000193734531487615,5
"Syed_Abdul_Qayyum",148,0,0.412912482065997,0.00546970704931788,0.000193734531487615,5
"Syed_Basharat_Hussain",148,0,0.412912482065997,0.0054697070493179,0.000193734531487614,5
"Syed_Haider_Ali_Shah",148,0,0.412912482065997,0.00546970704931786,0.000193734531487613,5
"Syed_Haroon_Shah",148,0,0.412912482065997,0.00546970704931783,0.000193734531487612,5
"Syed_Karam_Darwesh",148,0,0.412912482065997,0.0054697070493179,0.000193734531487611,5
"Syed_Masood_Shah",148,0,0.412912482065997,0.0054697070493179,0.00019373453148761,5
"Syed_Muhammad_Afzal",148,0,0.412912482065997,0.00546970704931792,0.000193734531487609,5
"Syed_Muhammad_Hanif",148,0,0.412912482065997,0.0054697070493179,0.000193734531487608,5
"Syed_Muzafar_Ali_Shah_Jan",148,0,0.412912482065997,0.00546970704931788,0.000193734531487607,5
"Tariq_Hameed_Khattak",148,0,0.412912482065997,0.00546970704931788,0.000193734531487606,5
"Umar_Hayat",148,0,0.412912482065997,0.0054697070493179,0.000193734531487605,5
"Umar_Khan",148,0,0.412912482065997,0.00546970704931783,0.000193734531487604,5
"Waris_Khan",148,0,0.412912482065997,0.00546970704931794,0.000193734531487603,5
"Zain_Umar_Arbab",148,0,0.412912482065997,0.0054697070493179,0.000193734531487602,5
"Zarbali_Syed",148,0,0.412912482065997,0.00546970704931788,0.000193734531487601,5
"Shoaib_Amjad_Pervaiz",0,0,NA,0,3.3112217304612e-05,0
"Makhdoom_Muhammad_Ehsan",0,0,NA,0,3.3112217304612e-05,0
"Bashir_Khan",2,0,1,0,0.000220748115362919,1
"Malik_Annayat_Ullah_Khokhar",2,0,1,0,0.000220748115362787,1
"Rajkumar",2,0,1,0,0.000220748115362641,1
"Jawad_Aziz",4,0,0.330982136011654,7.26215826920435e-05,9.30877776501758e-05,5
"M_iqbal_Haider",4,0,0.330982136011654,7.26215826920435e-05,9.30877776501751e-05,5
"Molvi_Iqbal_Haider_Advocate",4,0,0.330982136011654,7.26215826920435e-05,9.30877776501743e-05,5
"Moulvi_Iqbal_Haider",4,0,0.330982136011654,7.26215826920421e-05,9.30877776501735e-05,5
"Tahir_Iqbal",617,59643.2226879284,0.494501718213058,0.0513657309873421,0.000458831754985823,4
"Engineer_Usman_Khan_Tarrakai",0,0,NA,0,3.3112217304612e-05,0
"Mahr_Ghulam_Mustafa_Mangan_Advocate",7,0,1,8.24061147341912e-18,0.000220748115363014,1
"Mohtarma_Nazish_Aslam_Advocate",7,0,1,3.43358811392463e-18,0.000220748115362971,1
"Muhammad_Zafar_Iqbal_Gujjar",7,0,1,4.12030573670956e-18,0.000220748115362926,1
"Mushtaq_Ahmad_Bhatti",7,0,1,5.49374098227941e-18,0.000220748115362879,1
"Qari_Nasir_Mahmood_Mughal",7,0,1,6.18045860506434e-18,0.00022074811536283,1
"Rana_Akbar_Abbas",7,0,1,7.55389385063419e-18,0.000220748115362779,1
"Rana_Basharat_Ali",7,0,1,1.16741995873438e-17,0.000220748115362726,1
"Sayyeda_Nighat_Ishfaq",7,0,1,7.55389385063419e-18,0.000220748115362671,1
"Abdul_Khaliq_Shamas",17,0,0.360711898395722,0.00141611198218016,0.000137724014323812,5
"Abdul_Qadir",977,122026.621422246,0.533423946620536,0.952599392026938,0.000715857235761115,4
"Abdul_Razaque",17,0,0.360711898395722,0.00141611198218017,0.000137724014323811,5
"Begum_Shahmeem_Arshad_Minhas",17,0,0.360711898395722,0.00141611198218016,0.00013772401432381,5
"Ch_Dilbar_Hussain_Ghaffari",17,0,0.360711898395722,0.00141611198218017,0.000137724014323809,5
"Chaudhary_Muhammad_Iqbal_Gujjar",17,0,0.360711898395722,0.00141611198218017,0.000137724014323808,5
"Gulana_Bibi",17,0,0.360711898395722,0.00141611198218016,0.000137724014323807,5
"Kanwar_Aamir_Sami",17,0,0.360711898395722,0.00141611198218016,0.000137724014323807,5
"Mahboob_Aftab_Khan",17,0,0.360711898395722,0.00141611198218016,0.000137724014323806,5
"Malik_Tariq_Mehmood",421,20612.1335545623,0.487631311419858,0.0320327373341846,0.00034471636222691,4
"Muhammad_Nasrullah_Arain",17,0,0.360711898395722,0.00141611198218017,0.000137724014323805,5
"Muhammad_Rashid",17,0,0.360711898395722,0.00141611198218017,0.000137724014323804,5
"Muhammad_Usama_Nawaz",17,0,0.360711898395722,0.00141611198218016,0.000137724014323803,5
"Nawab_Imran_Khan_Khilji",17,0,0.360711898395722,0.00141611198218016,0.000137724014323802,5
"Sheikh_Rashid_Ahmed",17,0,0.360711898395722,0.00141611198218016,0.000137724014323801,5
"Syed_Mustafsir_Hussain_Bukhari",17,0,0.360711898395722,0.00141611198218016,0.0001377240143238,5
"Syed_Rehan_Ali",17,0,0.360711898395722,0.00141611198218017,0.000137724014323799,5
"Zafar_Ahmed_Ghori",17,0,0.360711898395722,0.00141611198218017,0.000137724014323798,5
"Commander__r__Ayoub_Malik",9,0,0.346914175506268,0.00269911004772079,0.000106397052531726,5
"Fanoos_Gujar",10,4316,0.346942055774331,0.00269911538990252,0.000142770721063964,5
"Ghulam_Abbas",921,47707.0959455509,0.525630098624132,0.952214655621557,0.000497021104338112,4
"Ghulam_Qadir_Alias_Papu",9,0,0.346914175506268,0.00269911004772079,0.000106397052531724,5
"Kamal_Shah",717,15153.7775750869,0.509560906515581,0.946087481898614,0.000336530400744512,4
"Khan_Zada",9,0,0.346914175506268,0.00269911004772079,0.000106397052531723,5
"Mian_Abdul_Qayum",9,0,0.346914175506268,0.00269911004772079,0.000106397052531722,5
