"Candidate_ID","Betweenness"
"Inayat_Ul_Haq",0
"Iqbal_Muhammad_Ali_Khan",0
"Irfan_Ali_Bikak",0
"Irfan_Siddique",0
"Irshad_Bano",0
"Izhar_Ul_Haq_Qureshi_Siddiqui",0
"Junaid_Ahmed_Samejo",0
"Junaid_Tariq_Qureshi_Advocate",0
"Kaleem_Khan",0
"Karim_Khan",0
"Kashif_Ali_Khan",0
"Khair_Bux_Khosa",0
"Khalid_Maqbool_Siddiqui",0
"Khawaja_Awais_Mushtaq",0
"Khawaja_Izhar_Ul_Hassan",0
"Khawaja_Sohail_Mansoor",0
"Khursheed_Abbas",0
"Khursheed_Ali",0
"Khushbakht_Shujat",0
"Kiran_Muhammad_Ali",0
"Kokab_Bukhari",0
"m_Ameen_Watoo",0
"Mahrukh_Mirza",0
"Major_r__Habib_Ur_Rehman_Khan_Myo_Advocate",0
"Makhdoom_Syyed_Zawar_Hussain",0
"Malik_Abdul_Hameed_Awan",0
"Malik_Abdul_Rehman_Dehwar",0
"Malik_Ameer_Abdullah_Awan",0
"Malik_Amjid_Hussain_Uttera",0
"Malik_Aurang_Zaib_Awan",0
"Malik_Ejaz_Ahmad_Channar",0
"Malik_Javed_Khan",0
"Malik_Mazhar_Hussain",0
"Malik_Muhammad_Asif_Awan",0
"Malik_Muhammad_Asim",0
"Malik_Subhoh_Saddiq",0
"Malik_Tanveer_Hussain",0
"Malik_Zafar_Iqbal_Boorh",0
"Mangharam",0
"Manzoor_Joori",0
"Maqsood_Ahmed_Awan",0
"Maryam_Bibi",0
"Maulana_Noor_Ul_Haq",0
"Mazhar_Ali_Alvi",0
"Mazhar_Hussain",0
"Mehar_Tajamal_Hussain_Luck",0
"Mehboob_Alam",0
"Mehmood_Qadir_Khanzada",0
"Mehr_Tariq_Maqsood_Advocate",0
"Mian_Aftab_Ahmad_Qureshi",0
"Mian_Muhammad_Ateeq_Sheikh",0
"Mian_Nadeem_Anwar",0
"Mian_Sarfraz_Watto",0
"Mian_Tariq_Ali_Bodla",0
"Mihtab_Hayat_Khan",0
"Mir_Sanaullah_Khan_Murghazani",0
"Mirza_Muhammad_Jameel_Raza",0
"Mohammad_Salman_Khan_Baloch",0
"Mohammad_Umer_Agha_Awaan",0
"Mohammad_Zubair_Anjum",0
"Mohsin_Badshah_Advocate",0
"Mr__Ghulam_Mohiuddin_Durrani__Advocate_",0
"Mr__Rana_Fateh_Muhammad_Rajput",0
"Mr_ferozuddin_Narejo",0
"Mrs__Khush_Bakhat_Shujaat",0
"Mudassar_Ejaz",0
"Muhamamd_Moin_Aamer_Pirzada",0
"Muhammad_Abdul_Rauf_Siddiqui",0
"Muhammad_Adrees",0
"Muhammad_Akhtar",0
"Muhammad_Akram_Arain_Advocate",0
"Muhammad_Aleem",0
"Muhammad_Ali_Jawad",0
"Muhammad_Ali_Rodeni",0
"Muhammad_Amin_Wattoo_",0
"Muhammad_Anwar_Khantareen",0
"Muhammad_Arif_Brohi",0
"Muhammad_Asif_Jah",0
"Muhammad_Aslam__Retired_",0
"Muhammad_Hafeez_Tabassum",0
"Muhammad_Hanif_Ansari",0
"Muhammad_Hussain_Awan",0
"Muhammad_Ilyas",0
"Muhammad_Imran_Gill",0
"Muhammad_Imran_Ijaz_Butt",0
"Muhammad_Jan_Rind",0
"Muhammad_Jawed_Hanif_Khan",0
"Muhammad_Jumma_Changazi",0
"Muhammad_Junaid_Niaz_Siddiqui",0
"Muhammad_Meraj_Ahmed",0
"Muhammad_Mureed_Brohi",0
"Muhammad_Muzammil_Qureshi",0
"Muhammad_Pervaiz",0
"Muhammad_Ramzan_Lashari",0
"Muhammad_Rashid_Saleem_Khanzada",0
"Muhammad_Rehan_Hashmi",0
"Muhammad_Roshan_Khan",0
"Muhammad_Saeed_Anwar",0
"Muhammad_Saleem",0
"Muhammad_Saleem_Langah",0
"Muhammad_Sarwar_Alvi",0
"Muhammad_Shafique_Bhatti",0
"Muhammad_Talib_Bhatti",0
"Muhammad_Tariq_Pachar",0
"Muhammad_Tufail_Thakar_Advocate",0
"Muhammad_Zakir_Shaikh",0
"Muhammad_Zunbair_Anjum",0
"Mujahid_Abbas_Khan",0
"Mulana_Abdul_Baqi_Torkhel",0
"Mumtaz_Bhai",0
"Munawar_Ali_Chohan",0
"Munawar_Ali_Choohan_",0
"Munir_Ahmed_Pathan",0
"Munzleen",0
"Mushtaq_Ali",0
"Mustafa_Kamal",0
"Muzammil_Hussain_Joyia",0
"Nadeem_Brohi_Bhai",0
"Naeem_Ajmal_Khan_Lashari_Bedar",0
"Najma",0
"Naseem_Akhtar",0
"Naseer_Ahmed_Farooqi",0
"Nasir_Ayyub_Awan_Advocate",0
"Naveed_Akhter_Khan",0
"Naveed_Hasan",0
"Nawab_Ali",0
"Nazir_Ahmed_Abbasi",0
"Nazir_Hussain",0
"Nazli_Ifat_Tabasum",0
"Nisar_Ahmed_Shar",0
"Nisar_Ahmed_Sultan_Tanoli",0
"Noor_Ahmad",0
"Noor_Mohammad_Sahito",0
"Paras",0
"Peer_Nasir_Saqlalin_Muhammadi",0
"Pir_Bux_Solangi",0
"Pir_Syed_Farzand_Ali_Shah",0
"Pir_Zaman_Shah",0
"Poonjo_Bheel_Advocate",0
"Prem_Chand",0
"Prof__Mushtaq_Hussain_Mughal",0
"Prof_muhammad_Sagheer_Choudhary_",0
"Professor_Khursheed_Ahmed_Siddiqui",0
"Qalib_Abbas_Malik",0
"Qayum_Khan",0
"Rai_Muhammad_Younas",0
"Raja_Ajaz_Hussain",0
"Rana_Abdul_Rehman_Sultani",0
"Rana_Farhat_Ali_Advocate",0
"Rana_Muhamamd_Ashraf",0
"Rana_Muhammad_Abu_Bakar",0
"Rana_Muhammad_Arif_Raza",0
"Rana_Muhammad_Arshad_Khan",0
"Rana_Nisar_Ahmed",0
"Rana_Sajid_Mehmood_Advocate",0
"Rana_Zafar_Ali_Khan",0
"Rana_Zahoor_Ul_Haq_Advocate",0
"Rana_Zulqarnain_Khan",0
"Rao_Abdul_Qayoum_Khan_Advocate",0
"Rao_Abdul_Qayyum_Khan_Advocate",0
"Rao_Muhammad_Farman_Uarf_Chotu_Chacha",0
"Razia_Iqbal",0
"Razziq_Mehmood_Bhatti",0
"Riaz_Shar",0
"Rizwan_Zafar",0
"S_a_iqbal_Qadri",0
"Saba_Anwar",0
"Sadiq_Iftikhar",0
"Saifullah_Khan",0
"Sajid_Ahmed",0
"Sajid_Wahab_Khanzada",0
"Sajjad_Ahmad_Naseem",0
"Sakhi_Dad_Mari",0
"Salahuddin",0
"Samia_Naz",0
"Sardar_Afzaal_Ahmed_Madahar_Advocate",0
"Sardar_Ameer_Qalam_Awan",0
"Sardar_Ghulam_Mujtaba_Khan",0
"Sardar_Nabeel_Ahmed_Gabol",0
"Sarfaraz_Khan",0
"Sarwar_Khan_Lashri_Advocate_High_Court_",0
"Shabbir_Ahmed_Qaimkhani",0
"Shah_Nawaz_Mahar",0
"Shahid_Akram",0
"Shahid_Khan_Advocate",0
"Shahid_Parvaiz_Dogar_Advocate",0
"Shahid_Sultan",0
"Shahinshah_Khuddar",0
"Shaikh_Salahuddin",0
"Shakeel_Ahmed",0
"Shaukatullah_Farooqui",0
"Shehbaz_Khan_Umrani",0
"Shehzad_Asif_Javed",0
"Sheikh_Qaisar_Javed",0
"Sheikh_Salahuddin",0
"Sher_Muhammad_Nohri",0
"Siraj-Ud-Din",0
"Sohail_Ahmed_Abbasi",0
"Sufyan_Yousuf",0
"Suhail_Ahmed_Abbasi_Advocate_",0
"Suheno",0
"Syed_Akhter_Ul_Iqbal_Qadri",0
"Syed_Ali_Abbas_Shah",0
"Syed_Ali_Raza_Abidi",0
"Syed_Ashraf_Hussain_Shah",0
"Syed_Asif_Hasnain",0
"Syed_Baqar_Ahsan",0
"Syed_Farzand_Ali_Shah",0
"Syed_Ghulam_Shabbir_Shah",0
"Syed_Haider_Abbas_Rizvi",0
"Syed_Imran_Abdullah_so_Syed_Muhammd_Abdullah_Shah",0
"Syed_Imran_Hyder_Shah",0
"Syed_Iqbal_Hussain",0
"Syed_Jamil_Ur_Rab",0
"Syed_Jehan_Shah__Retd_",0
"Syed_Munir_Ul_Haq_Advocate_Attock",0
"Syed_Murtaza_Hussain_Shah",0
"Syed_Nadeem_Hyder_Shah_Advocate",0
"Syed_Nadeem_Mansoor",0
"Syed_Naveed_Anjum_Bukhari",0
"Syed_Rafi_Uddin",0
"Syed_Riffat_Hussain_Shah",0
"Syed_Tayyab_Hussain",0
"Syed_Waseem_Hussain",0
"Syed_Zafar_Iqbal_Bukhari",0
"Syed_Zahid_Ali_Shah",0
"Ubedullah",0
"Waheed_Ahmed_Mughal",0
"Waheed_Ud_Din",0
"Walidad",0
"Waseem_Ahmed",0
"Waseem_Akhter",0
"Wasiullah_Lakhoo",0
"Wing_Commander_r__Muhammad_Nawaz_Asim",0
"Zaheer_Ahmed",0
"Zahid_Ali_Ujjan",0
"Zahid_Mehmood_Kiani",0
"Zair_Ullah_Khan",0
"Zameer_Ahmed",0
"Zeeshan_Hasan_Sidhu_Advocate",0
"Zulfiqar_Ali",0
"Khadam_Hussain",0
"Nadeem_Mumtaz_Qureshi",0
"Meer_Rab_Nawaz_Khan",0
"Abdul_Hai_Sheikh_Qari_Sahab",0
"Abdul_Hakam",0
"Abdul_Hanan",0
"Amanullah_Usmani",0
"Anus_Bin_Malik",0
"Asghar_Ali_Abbasi",0
"Atta_Ullah",0
"Bashir_Ahmad",0
"Bilal_Ahmed",0
"Chand_Faisal",0
"Faridullah",0
"Fiaz_Ur_Rehman_Siddiqui",0
"Gul_Wazir_Shaheen",0
"Habibullah_Mukhtiar",0
"Hafeezullah_Chandio",0
"Hafiz_Asim_Makdoom",0
"Hafiz_Manzoor_Ahmed_Solangi",0
"Hafiz_Mohammad_Akber",0
"Hafiz_Muhammad_Hanif_Usmani",0
"Hafiz_Muhammad_Safdar_Qasmi",0
"Hafiz_Orangzaib",0
"Hafiz_Qudratullah_Arif_Khan",0
"Hafiz_Rana_Muhammad_Usman_Shakar",0
"Hakeem_Jameel_Asghar_Khizri",0
"Hakeem_Muhammad_Sadique",0
"Ishtiaq_Ahmad",0
"Khalifa_Abdul_Qayyum",0
"Khwaja_Muhammad",0
"Mahar_Ghulam_Shabir",0
"Maulana_Rasheed_Ahmad",0
"Maulana_Umar_Farooq_Saddiqui",0
"Mohammad_Ramzan_Malik_Mdm",0
"Mohammad_Tayyab",0
"Molana_Abdul_Waheed",0
"Molana_Hamid_Ul_Haq_Haqqani",0
"Molana_Hidayat_Ullah_Khan_Chishti",0
"Molana_Iftikhar_Ahmed",0
"Molana_Muhammad_Ahmad_Ludhianvi",0
"Molana_Muhammad_Bilal_Umer",0
"Molana_Taj_Muhammad_Hanfi",0
"Mollana_Abdul_Kabeer_Shahkir",0
"Molvi_Abdul_Hai",0
"Mr_ayoub_Chandio",0
"Muhammad_Arfan_Siddiquei_Advocate",0
"Muhammad_Ashiq_Khan",0
"Muhammad_Aslam_Siddiqui",0
"Muhammad_Basir_Sikhan_Advocate",0
"Muhammad_Hayat_Muhammad_Hassani",0
"Muhammad_Ibrahim_Qasmi",0
"Muhammad_Iqbal_Jutt",0
"Muhammad_Muhsan_Rahmani",0
"Muhammad_Naseem_Khan",0
"Muhammad_Sarwar",0
"Mulana_Muhammad_Asif_Moavia_Sial",0
"Qari_Abdul_Majeed",0
"Qari_Abdul_Majeed_Pitafi",0
"Qari_Asghar_Ali",0
"Qari_Faqir_Mohammad_Hazarvi",0
"Qari_Hussain_Ahmad_Shad",0
"Qazi_Naeem_Akhtar",0
"Qazi_Saif_Ullah_Khan",0
"Qudratullah_Rajput",0
"Raheem_Bukhsh",0
"Rana_Hafiz_Abdul_Jabbar_Muavia",0
"Rao_Habib_Ur_Rehman",0
"Rao_Muhammad_Javaid_Iqbal",0
"Rehan_Mehmood_Zia",0
"Syed_Bahroon_Shah",0
"Syed_Faisal_Hussain_Shah_Gillani",0
"Syed_Muhammad_Subtain_Shah_Naqvi",0
"Tahir_Aqeel",0
"Zaheer_Uddin_Baber",0
"Zar_Wali_Khan",0
"Habib_Noor",0
"Malik_Habib_Malak_Orakzai",0
"Noor_Jamal_Shah",0
"Abdul_Aziz_Baloch",0
"Abdul_Aziz_Khan_Khilji_Advocate",0
"Abdul_Moeen_Qureshi",0
"Abdullah_Shaikh",0
"Allama_Doctor_Muhammad_Anees_Rohani",0
"Anwar_Ul_Habib",0
"Aslam_Katchela",0
"Attaullah_Khoso",0
"Aziz_Ud_Din",0
"Doctor_Muhammad_Khalid_Raza_Pir_Zakori_Sharif",0
"Dr__Abdul_Rehman_Shakir",0
"Dr__Abid_Rauf_Orakzai",0
"Ehsan_Bari_Mian_Doctor_Sahib",0
"Ghulam_Kibriya_Rizwan__G_k__Rizwan_Advocate_",0
"Hafiz_Abdul_Razaq_Parhyar",0
"Hafiz_Muhammad_Ejaz-Ul-Haq_Ch_",0
"Hafiz_Muhammad_Hanif_Zafar__Advocate_",0
"Hafiz_Muhammad_Ibrahim_Soomro",0
"Hafiz_Muhammad_Idrees",0
"Hafiz_Muhammad_Nadeem",0
"Hafiz_Saeed_Ahmad",0
"Hafiz_Sana_Ullah",0
"Haji_Abdul_Jalil_Jan",0
"Haji_Rozuddin",0
"Hidayat-Ur-Rehman",0
"Ibrahim_Rais_Advocate",0
"Iftikhar_Ahmed_Haqani",0
"Iftikhar_Ahmed_Haqqani",0
"Imdad_Hussain_Pitafi",0
"Kari_Abdul_Rasheed_Awan__Retired_",0
"Khawja_Ghulam_Nizam_Ud_Din",0
"Malik_Faiz_Muhammad_Adovocate",0
"Manzoor_Ahmed_Soomro",0
"Maulana_Atta-Ul-Haq",0
"Maulana_Malik_Muhammad_Khan_Sherani",0
"Maulana_Mohammad_Qasim",0
"Maulana_Nisar_Khan",0
"Maulana_Rehmat_Ullah",0
"Maulana_Sadiq_Ahmad",0
"Maulana_Zahoor_Ahmad_Ranjha",0
"Mir_Wali",0
"Mohammad_Hafizur_Rehman",0
"Molana_Abdul_Ghafoor_Hyderi_",0
"Molana_Abdul_Ghafoor_Qasimi",0
"Molana_Abdul_Hai",0
"Molana_Fazal_Azim",0
"Molana_Shujah-Ul-Mulk",0
"Molvi_Agha_Muhammad",0
"Molvi_Attaullah",0
"Molvi_Faizullah",0
"Molvi_Fateh_Mohammad_Maheri",0
"Molvi_Karimdad",0
"Molvi_Muhammad_Idrees_Soomro",0
"Molvi_Muhammad_Jehangir_Khan",0
"Molvi_Qamar-Ud-Din",0
"Moulana_Abdul_Karim_Abid",0
"Moulana_Abdul_Razaque_Abid_Lakho_",0
"Moulana_Abdul_Samad_Shahwani___r_",0
"Moulana_Muhammad_Zahid_Anwar",0
"Moulana_Siddique_Mughari",0
"Moulanataj_Muhammad_Nahiyon",0
"Mr__Mufti_Wali_Muhammad",0
"Mufti_Abdul_Nabi_Langah",0
"Mufti_Ahtisham-Ul-Haq_Asia_Abadi",0
"Mufti_Ajmal_Khan",0
"Mufti_Ali_Hassan_Buriro_",0
"Mufti_Fazal-Ur-Rehman_Nasir_",0
"Mufti_Hafiz_Muhammad_Usman",0
"Mufti_Muhammad_Hanif_Khoso",0
"Mufti_Muhammad_Sajjad",0
"Mufti_Muhammad_Younas",0
"Muhammad_Akram_Abbasi",0
"Muhammad_Faiz-Ur-Rehman",0
"Muhammad_Idrees_Haqani",0
"Muhammad_Ilyas_Siddique_Advocate",0
"Muhammad_Rab_Nawaz",0
"Muhammad_Ramzan_Phulpoto",0
"Muhammad_Riaz_Noori",0
"Muhammad_Siddique_Rathor",0
"Muhammad_Zubair_Kayani",0
"Prof__Abdul_Rehman_Ludhanvi",0
"Professor_Raja_Aurangzeb_Khan",0
"Qari_Muhammad_Usman",0
"Qari_Muhammad_Yousaf",0
"Qari_Muhammad_Zawar_Bahadur",0
"Qari_Muhammad_Zawar_Bahadur__Retired_",0
"Qari_Syed_Abdul_Rahim_Shah",0
"Qazi_Fazal_Ullah",0
"Qazi_Hameed_Ullah_Khan",0
"Raja_Ishtiaq_Ahmed",0
"Rauy_Bashir_Ahmad",0
"Rehmatullah_Tunsuwani",0
"Sahibzada_Abul_Khair_Muhammad_Zubair",0
"Sahibzada_Khalid_Jan",0
"Said_Mukhtar_Ahmed",0
"Saleemullah_Khan_Tarak",0
"Saqib_Rehman_",0
"Shabbir_Abu_Talib",0
"Sibghatullah_Chuadhry",0
"Syed_Abdul_Salam_Hassan_Raza_Naqvi",0
"Syed_Muhammad_Ayoub_",0
"Arbab_Liaquat_Ali",0
"Jaffar_Ali",0
"Mohsin_Sajjad_Utraa",0
"Muntazir_Mehdi",0
"Ruqia_Sultana",0
"Syed_Arif_Raza_Zaidi",0
"Syeda_Zainab_Kazmi",0
"Abdul_Kareem_Khetran",0
"Abdul_Khaliq_Baloch",0
"Dr_Abdul_Hayee_Baloch",0
"Haji_Musa_Jan_Khilji",0
"Mir_Muhammad_Ayoub_Jattak",0
"Mmad_Yasin_Baloch",0
"Sardar_Kamal_Khan_Bangulzai",0
"Sardar_Sanaullah_Zehri_",0
"Yar_Muhammad_Bangulzai",0
"Abdul_Mujeeb_Pirzada",0
"Ghulam_Murtaza_Khan_Jatoi",0
"Ghulam_Rasool_Khan_Jatoi",0
"Muhammad_Ibrahim_Jatoi",0
"Rais_Ghulam_Murtaza_Jatoi",0
"Ahmad_Jaan",0
"Aimal_Nasir_Khan",0
"Mohsin_Javed",0
"Muhammad_Asghar_Khan",0
"Syed_Nadeem_Shah",0
"Abdul_Khalique",0
"Faiza_Rafique",0
"Ijaz_Hussain",0
"m_Naeem",0
"Mir_Kabeer_Ahmed",0
"Muhammad_Hussain_Wattoo",0
"Phaleen",0
"Sabira_Asad",0
"Yar_Muhammad",0
"Yasar_Altaf_Rana",0
"Yasmeen_Bibi_Lehri",0
"Major_General_Saad_Khattak",0
"Zulfiqar_Ali_Dasti",0
"Saira_Khatoon",0
"Sayyed_Khalid_Mehmood_Shah",0
"Shahid_Ahmad",0
"Moulana_Abdul_Hafiz",0
"S_m_Farooq",0
"Ali_Adrees",0
"Syed_Zahid_Abbas_Kazmi",0
"Asia_Chudhary",0
"Mirza_Zaheer_Ahmed_Babar",0
"Raja_Muhammad_Aftab_Satti",0
"Raziq_Dad",0
"Abdul_Aziz_Khan",0
"Ghulam_Habib_Marwat",0
"Makhdoom_Nasir_Farid_Chishti",0
"Rubina_Shaheen_Wattoo",0
"Imam_Ali_Brohi",0
"Danish_Channa",0
"Muhammad_Jaffar_Jatoi",0
"Raheeman",0
"Ch_muhammad_Ashraf",0
"Nawab_Zada_Mansoor_Ahmad_Khan",0
"Admiral_r_Javaid_Iqbal",0
"Admiral_r_Javed_Iqbal",0
"Ameer_Ahmad_Awan",0
"Asghar_Ali_Javed",0
"Choudhary_Muhammad_Rafi",0
"Hafiz_Muhammad_Abid_Khan_Saeedi",0
"Khalid_Jamal_Siddiqui",0
"Muhammad_Salman_Ansari",0
"Nasir_Raheem",0
"Nazar_Ali_Mazari",0
"Rahmaan_Alli",0
"Syed_Ahmed_Ali",0
"Syed_Iqbal_Shah",0
"Syed_Rashid_Ali_Gerdazi",0
"Tariq_Yaseen",0
"Doctor_Muhammad_Rashid_Qammar",0
"Muhammad_Arshad_Hussain_Chishti",0
"Sardar_Naseer_Ahmed",0
"Sufi_Muhammad_Ali_Naqshbandi",0
"Miss_Mehwish_Chaudhary",0
"Mrs_Mehwish_Chaudhry_Advocate",0
"Muhammad_Ali_Sheikh",0
"Ilhaaj_Muhammad_Hassan_Chaudhry",0
"Muhammad_Yousuf_Kureshy",0
"Ch_Ijaz_Hussain_Gujjar_Advocate",0
"Ch_Muhammad_Majeed_Gill_Advocate",0
"Chudhary_Ghulam_Rasool_Mehr",0
"Malik_Mansaf_Awan_Advocate",0
"Malik_Noor_Muhammad_Sarfraz_Awan_Advocate",0
"Mian_Ghulam_Rasool_Advocate",0
"Muhammad_Arshad_Faqir",0
"Muhammad_Naeem_Kashif_Adv",0
"Muhammad_Shakeel_Tahir",0
"Qari_Nadeem_Ahmad_Owaisi",0
"Rai_Muhammad_Nawaz_Kharal_Advocate",0
"Zafar_Iqbal_Rajput_Khokhar",0
"Abdul_Ghafoor_Kolachi",0
"Malik_Zulfiqar_Hussain",0
"Muhammad_Amir_Wattoo",0
"Syed_Muhammad_Asad_Shah_Athar",0
"Tariq_Iqbal",0
"Abd-Ul-Qadoos_Awan",0
"Syed_Yousaf_Shah",0
"Ch_Muhammad_Yaseen_Cheema",0
"Ch_Shoukat_Ali_Cabail",0
"Arslan_Ul_Mulk_Dhariwal",0
"Meharban_Saeen_Rana_Abdul_Ghafoor_Mian",0
"Abdul_Rehman_Khan_Jamali",0
"Abdur_Raj_Khan",0
"Adeeba_Gul_Magsi",0
"Alhaaj_Malak_Aurangzeb_Khan",0
"Ali_Asjad_Malhi",0
"Altaf_Hussain_Unar",0
"Amanullah_Khan_Jadoon",0
"Amanullah_Paracha",0
"Ameer_Maqam",0
"Anwar_Ul_Haq_Alias_Anno",0
"Arbab_Zakaullah",0
"Asif_Tauseef_",0
"Aurangzaib_Khan_Khichi",0
"Azeem_u_Deen_Zahid",0
"Begum_Malik_Shoaib_Awan",0
"Brgd_r__Zulfiqar_Ahmad_Dhillon",0
"Ch__Abdul_Sattar",0
"Ch__Anwar_Ali_Cheema",0
"Ch__Bilal_Ijaz",0
"Ch__Ghais_Ahmed_Mela",0
"Ch__Imran_Ullah",0
"Ch__Muhammad_Ashiq_Dyial",0
"Ch__Nazir_Ahmed_Jatt",0
"Ch__Pervaiz_Ellahi",0
"Ch__Shahid_Akram_Bhinder",0
"Ch__Shamshad_Ahmad_Khan",0
"Ch__Shujaat_Hussain",0
"Ch__Zaffar_Iqbal_Warraich",0
"Ch_amir_Hussain_",0
"Ch_Anwar_Ali_Cheema",0
"Ch_Liaqat_Abbas_Bhatti",0
"Ch_muhammad_Saeed_Virk",0
"Ch_nauraiz_Shakoor_Khan",0
"Ch_Parvez_Elahi",0
"Ch_pervaiz_Elahi",0
"Ch_pervaiz_Ellahi",0
"Ch_Sajid_Hussain_Chatha",0
"Ch_shahbaz_Hussain",0
"Ch_Shoukat_Ali_Bhatti",0
"Ch_shujat_Hussain",0
"Ch_Wajahat_Hussain",0
"Chaudhary_Shahbaz_Hussain",0
"Chaudhary_Wajahat_Hussain",0
"Chaudhry_Muhammad_Anwar_Bhinder",0
"Choudhry_Adil_Saboor",0
"Choudhry_Farrukh_Altaf",0
"Choudhry_Tariq_Bashir_Cheema",0
"Dewan_Syed_Ashiq_Hussain_Bukhari",0
"Doctor_Nisar_Ahmad_Jat_",0
"Dr__Ghulam_Hyder_Samejo",0
"Dr_junaid_Mumtaz_Joya",0
"Dr_sher_Afghan_Khan_Niazi",0
"Engineer_Amir_Muqam",0
"Fahad_Malik",0
"Farhad_Ali_Khan",0
"Farkhanda_Amjad_Warraich",0
"Farooq_Ahmed_Khan_Leghari",0
"Fawad_Ahmad",0
"Fazal_Ahmad_Sheikh",0
"Ghias_Ahmad_Mela",0
"Ghulam_Sarwar_Siyal_Babu",0
"Habibullah_Khan_Kundi",0
"Haji_Bilal_Noor_Ansari_",0
"Haji_Mohammad_Islam_Qureshi",0
"Haleem_Adil_Shaikh",0
"Hamayun_Saifullah_Khan",0
"Hamid_Nasir_Chatha",0
"Hamid_Yar_Hiraj",0
"Haroon_Ehsan_Piracha",0
"Humayun_Akhtar_Khan",0
"Hussaini_Shahabuddin_Shah",0
"Ihsan_Ali_Jatoi",0
"Inam_Khan",0
"Irshad_Alam",0
"Ishaq_Khan_Khakwani",0
"Jaffar_Khan_Mandokhel",0
"Jam_Mir_Muhammad_Yousuf",0
"Javed_Iqbal_Satti",0
"Kh__Tahir_Zia",0
"Khalid_Ahmad_Gurmani",0
"Khan_Aftab_Ahmad_Khan_Khichi",0
"Khan_Amanullah_Khan",0
"Khan_Muhammad_Dhari",0
"Khawja_Sheeraz_Mehmood",0
"Khurram_Munawar_Manj",0
"Khurram_Munawwar_Munj",0
"Khurshid_Ali_Khan",0
"Liaquat_Ali_Qureshi",0
"Lietutant_Col__r_Ghulam_Rasul_Sahi_",0
"Liquat_Ali_Khan_Jatoi",0
"Maj__r__Habib_Ullah_Warraich",0
"Makhdom_Zada_Syed_Basit_Ahmad_Sultan_Bukhari",0
"Makhdoom_Khusru_Bakhtiar",0
"Makhdoom_Syed_Ahmad_Alam_Anwar",0
"Makhdoom_Syed_Ali_Akbar_Mehmood",0
"Makhdoom_Syed_Faisal_Saleh_Hayat",0
"Malik_Ghulam_Murtaza_Maitla",0
"Malik_Ghulam_Qasim_Hinjra",0
"Malik_Najab_Gul_Khalil_Adv_",0
"Malik_Nauman_Ahmad_Langrial",0
"Malik_Nauman_Ahmed_Langriyal",0
"Malik_Niaz_Ahmad_Jakhar",0
"Mian_Ahmad_Raza_Khan_Maneka",0
"Mian_Khursheed_Mehmood_Kasuri",0
"Mian_Mazhar_Ahmed_Qureshi",0
"Mian_Muhammad_Azhar",0
"Mian_Muhammad_Jehangir",0
"Mian_Muhammad_Kashif_Ashfaq",0
"Mian_Muhammad_Riaz_",0
"Mian_Najeeb_Ud_Din_Awasi",0
"Mian_Rajab_Ali_Khan_Baloch_",0
"Mian_Shamim_Haidar",0
"Mian_Yahya_Shah_Kaka_Khel",0
"Mir_Ahmadan_Khan_Bugti",0
"Mir_Ahmedan_Khan_Bugti",0
"Mir_Asim_Kurd",0
"Mir_Atta-Ur-Rehman_Mengal",0
"Mir_Zeeshan_Ali_Panhwar",0
"Mr__Ghulam_Sarwar_Siyal__Babu_",0
"Muhammad_Afrooq_Anwar_Abbasi",0
"Muhammad_Ajmal_Khan_Kanjoo",0
"Muhammad_Asim_Nazir",0
"Muhammad_Aslam_Khan_Kharral",0
"Muhammad_Ayub_Khan_Khattak",0
"Muhammad_Basharat_Raja",0
"Muhammad_Idrees",0
"Muhammad_Intikhab_Khan",0
"Muhammad_Naseer_Khan",0
"Muhammad_Nasir_Raja",0
"Muhammad_Raza_Hayat_Hiraj",0
"Muhammad_Saddique_Khan_Baluch",0
"Muhammad_Safdar_Shakir_",0
"Muhammad_Sarwar_Khan_Kakar",0
"Muhammad_Shah_Khagga",0
"Muhammad_Tahir_Shah",0
"Muhammad_Urs_Khero",0
"Muhtarma_Amna_Zulifqar_Dhillon",0
"Mukhdoom_Syed_Sami-Ul-Hassan_Gilani",0
"Mushtaq_Ali_Cheema_",0
"Nasir_Iqbal_Busal",0
"Nasrullah_Khan_Bijarani",0
"Nawab_Zada_Iftikhar_Ahmad_Khan_Babar",0
"Nawabzada_Sardar_Khan_Chandio",0
"Niloufer_Qasim_Mahdi",0
"Peer_Tariq_Ahmed_Shah",0
"Pir_Aslam_Bodla",0
"Pir_Muhammad_Shah_Khagga",0
"Professor_Engineer_Rana_Saeed_Ahmed_Zafar",0
"Qari_Mushtaque_Ahmed_Farooqui",0
"Rai_Mansab_Ali",0
"Rai_Muhammad_Aslam_Kharal",0
"Rais_Munir_Ahmad",0
"Raja_Qasim_Javaid_Ikhlas",0
"Raja_Talia_Saeed_Khan",0
"Rana_Asif_Touseef",0
"Rana_Tariq_Javed",0
"Rana_Zahid_Mahmood_",0
"Rao_Sikandar_Iqbal",0
"Rehman_Naseer",0
"Rehman_Naseer_Ch_",0
"Riaz_Fatiyana",0
"Rifat_Javed_Kahloon",0
"Rizwan_Sadiq_Khan",0
"Ruquiya_Saeed_Hashmi",0
"Sahibzada_Muhammad_Nazir_Sultan",0
"Said_Badshah",0
"Sajad_Hussain",0
"Saranzaib_Khan",0
"Sardar_Aqil_Omer",0
"Sardar_Ashiq_Hussain_Gopan",0
"Sardar_Bahadar_Ahmad_Khan_Seehar",0
